@relation regression/bodyfat.arff_RQP_test_data
@attribute x0_lower real
@attribute x0_upper real
@attribute x1_lower real
@attribute x1_upper real
@attribute x2_lower real
@attribute x2_upper real
@attribute x3_lower real
@attribute x3_upper real
@attribute x4_lower real
@attribute x4_upper real
@attribute x5_lower real
@attribute x5_upper real
@attribute x6_lower real
@attribute x6_upper real
@attribute x7_lower real
@attribute x7_upper real
@attribute x8_lower real
@attribute x8_upper real
@attribute x9_lower real
@attribute x9_upper real
@attribute x10_lower real
@attribute x10_upper real
@attribute x11_lower real
@attribute x11_upper real
@attribute x12_lower real
@attribute x12_upper real
@attribute x13_lower real
@attribute x13_upper real
@attribute y_min real
@attribute y_max real
@data
-1.214817936985894,-0.798889145847805,-0.3884007658543216,-0.14987031988692331,0.30089865323022125,0.41170371471514783,1.0535098207794549,1.0535098207794549,-0.12038468071285838,0.12692732640377313,-0.6446849622895668,-0.35943698131602886,-0.014491479299881831,0.5616277893549977,0.09723842093416563,0.6147333049468138,0.8004633124245586,0.9913203043168735,0.2532281415817445,1.0425877391685816,0.41241965208876624,1.0036014059361427,0.43995592202715267,0.6721073568030701,-0.13085326743757297,0.4145982473548217,-0.5685783284264311,0.2900388327029212,23.094424177304706,32.18821634008423
0.8279715688568644,1.1543966960791605,-1.1039921037565164,-0.3884007658543216,-0.9435274219081851,-0.6707765013299042,-0.10909607108535149,0.5747897476586522,-1.233288712737712,-1.1096327091793963,-1.0131302710470558,-0.8110796178574652,-1.055223061386118,-0.5348572703430006,-1.175519266772616,-0.5321472488109465,-1.3180492975801508,-0.26833584217241196,-0.8269481498528761,0.336318625538252,-1.2428892586838884,-0.2378802771433488,-1.7489004630029397,-0.7539657425347162,-1.1721697956775967,-1.1225832943328347,-1.8565040701204576,-0.8905597638499386,6.02292490727314,16.153631460084036
-1.1042545874428584,-0.6935907177115802,0.08866012608047492,0.4067007207036726,0.4628445123235755,0.6077434388807872,-0.5194275623317537,0.4380125839098515,0.003271322845457376,1.6932367048091226,0.5676189568479725,0.6864722822536137,0.4594130804001001,0.5802122818922522,0.09723842093416563,0.684665046029604,-0.09656454946932772,1.258520092966117,0.7933162872990533,1.2087687070815996,0.8262468797819293,0.9444832305514043,0.30729795929805664,0.3404624499803289,0.4641847486995855,0.9104632608024525,0.9340017035499364,1.2559831389734402,21.061942701558856,29.016889876121745
-0.6935907177115802,1.8704260074054921,-1.422032698379714,0.08866012608047492,-0.6707765013299042,0.4628445123235755,0.3696240020354511,0.4380125839098515,-0.9447580377683046,0.003271322845457376,-1.3340342496422875,0.6864722822536137,-1.1946067554155246,0.4594130804001001,-0.47620185594471354,0.09723842093416563,-0.8409068178493604,-0.09656454946932772,-0.785402907874621,0.7933162872990533,-0.3561166279128237,0.8262468797819293,-0.7871302332169907,0.3404624499803289,-0.2300262701270988,0.4641847486995855,-0.5685783284264311,0.9340017035499364,1.8605215486032511,30.541648129042226
-1.214817936985894,-1.199023172765462,-0.14987031988692331,2.1559239911312598,0.2668047881579362,0.30089865323022125,-1.134924799201357,1.0535098207794549,-0.12038468071285838,0.37423933352040756,-0.35943698131602886,1.2213122465789992,0.5616277893549977,1.760327558007895,0.09723842093416563,0.25108825131630536,0.1706352391799146,0.8004633124245586,-0.5361314560050956,0.2532281415817445,-0.9472983817602002,0.41241965208876624,-0.3228273636651523,0.6721073568030701,-0.7258912835747297,-0.13085326743757297,-0.5685783284264311,-0.24659689300292348,25.03130664000588,38.57487960072953
-0.16709857703045564,0.44889722756646183,1.042781909950068,1.837883396508062,-0.7986284953509734,0.08781199652843936,-0.587816144206154,-0.24587323483415222,-0.6974460306516731,0.4566766692259534,-0.40697831147828434,-0.09795966542361782,-0.7671634270586782,0.6731347445785233,-0.7699151684924318,0.3629790370487693,-0.9745067121739822,0.5141778245860844,-0.4530409720485852,0.41940910949476234,-0.3561166279128237,-0.2969984525280852,-1.0192816679929093,0.2741334686157821,-0.6763047822299659,-0.180439768782335,0.2900388327029212,0.2900388327029212,11.27318336662975,24.06093951821814
0.10141241471692312,0.1172071789373551,-0.14987031988692331,0.32719057204787316,-0.4576898446281223,-0.2446031879263404,-0.4510389804573533,0.3696240020354511,-2.8408167589958313,-1.0271953734738504,-0.918047610722543,-0.35943698131602886,-0.48839603899986506,-0.22821314347830635,-0.5741062934606203,-0.4622155077281563,-0.8981639154170546,-0.4591928340647281,0.0455019316904714,0.17013765762523406,0.05771059978033946,1.0036014059361427,-1.583078009591569,-0.42232083571197493,-1.072996792988071,0.3650117460100579,-0.6759054735675977,0.6120202681264287,12.662091148546548,23.756021514158938
-0.9041875739840299,0.16459147159865106,-0.3884007658543216,0.24768042339207375,-0.2872205192666968,-0.12527466017334254,0.4380125839098515,1.1218984026538552,-0.12038468071285838,0.003271322845457376,-0.22869832336982251,-0.014762337639668615,-0.20033640467242397,-0.014491479299881831,-0.6160653381102941,-0.33633837377913306,-0.7645640210924342,-0.02022175271240153,-0.20376952017905692,0.12859241564697887,-0.7699438556059869,-0.4152348032975622,-0.5881432891233455,-0.15700491025378172,-0.6763047822299659,0.11707923928624246,-0.7832326187087681,-0.5685783284264311,14.964894938532307,28.79529648233464
-1.4148849504447225,-1.4148849504447225,-1.3425225497239146,-1.3425225497239146,0.9145882245313531,0.9145882245313531,-0.3142618167085526,-0.3142618167085526,0.20936466210931892,0.20936466210931892,0.5676189568479725,0.5676189568479725,1.156331550547133,1.156331550547133,0.908446617494534,0.908446617494534,1.754748271886138,1.754748271886138,0.5855900774077802,0.5855900774077802,1.2400741074750925,1.2400741074750925,0.970587772943539,0.970587772943539,1.0096362634919784,1.0096362634919784,0.9340017035499364,0.9340017035499364,30.22657569836146,30.227664147312176
-0.3987551189301481,2.807582017817895,-0.3884007658543216,0.32719057204787316,-2.060101503025522,0.6077434388807872,-0.587816144206154,0.9851212389050544,-1.7279127269709809,1.1161753548703108,-2.558223501320392,0.3180269734961265,-2.1517081210841162,0.27356815502755794,-2.084631900848889,0.2371019030997461,-2.3295913546094256,-0.058393151090863946,-2.11485065117877,0.5024995934512698,-1.7158346617617901,1.3583104582445673,-1.516749028227021,-0.42232083571197493,-2.015140318538569,0.8112902581129268,-1.8565040701204576,1.5779645743969477,1.3332538598684398,40.11819932788044
-0.5409079969140593,0.3962480134983435,-1.1039921037565164,-0.3088906171985222,-1.3185599377033212,1.835122581483051,-0.5194275623317537,1.1218984026538552,-1.686694059118208,1.610799369103577,-1.761906221102595,1.9819735291751037,-1.5012508822802189,1.5558981400980985,-0.7419424720593173,1.244118974691926,-0.3828500373078019,1.582976979183055,-1.367036295570188,1.125678223125089,-0.533471154067037,0.9444832305514043,-1.450420046862473,1.6338775865890214,-1.3705158010566503,1.555087778284373,-1.6418497798381204,1.8999460098204553,5.794418658049169,42.22948264066691
1.2228406743677107,2.2495003486959066,-0.7859515091333187,0.8042514639826697,-1.812920981251455,-1.096949814733468,-1.2717019629501578,-0.38265039858295297,-1.645475391265435,0.2918019978148647,-1.464772907588492,-1.1914102591555176,-1.631342330040999,-0.9065471210880849,-1.4972052757534506,-0.6160653381102941,-1.795191777310941,-0.09656454946932772,-1.5747625054614611,-0.41149573007033,-0.8881802063754617,-0.651707504836512,-2.47851925801297,-0.6544722704878935,-1.3705158010566503,-0.6763047822299659,-1.4271954895557832,0.07538454242058411,1.5763832550956003,14.702144499476292
-1.5359781428013795,1.5650605658104388,-1.819583441658711,0.9632717612942685,-0.19346239031791274,0.9060647582632818,-0.04070748921095112,0.5747897476586522,0.20936466210931892,0.8688633477536765,-0.8586209480197224,0.5319629592262805,-0.8879626285508304,1.2027927818902686,-0.16850219518043608,1.1741872336091357,-0.1347359478477901,1.067663101073801,-0.5361314560050956,1.0841329811468368,0.17594695054981435,0.9444832305514043,-0.5881432891233455,1.0037522636258112,0.11707923928624246,1.2079822688710318,-0.031942602720586355,0.18271168756175074,3.0093647153403444,39.38861601005808
-1.199023172765462,1.322874181097125,0.486210869359472,2.1559239911312598,-1.4208415329201765,0.2668047881579362,-1.134924799201357,-0.6562047260805545,-0.6150086949461273,0.37423933352040756,-1.3221489171017222,1.2213122465789992,-0.9808850912371014,1.760327558007895,-1.5111916239700098,0.25108825131630536,-1.9287916716355629,0.1706352391799146,-2.0317601672222594,-0.5361314560050956,-1.0064165571449388,-0.9472983817602002,-0.8866237052638121,-0.3228273636651523,-1.3209292997118864,-0.7258912835747297,-1.4271954895557832,-0.24659689300292348,2.886051241002424,43.004478756568815
0.8016469618228111,0.8016469618228111,-1.7400732930029117,-1.7400732930029117,-0.8412458266913297,-0.8412458266913297,-0.6562047260805545,-0.6562047260805545,-0.738664698504443,-0.738664698504443,-0.918047610722543,-0.918047610722543,-0.6835332106410338,-0.6835332106410338,-0.7559288202758745,-0.7559288202758745,-0.07747885028009582,-0.07747885028009582,-0.5361314560050956,-0.5361314560050956,-0.7108256802212505,-0.7108256802212505,-0.09067592888923372,-0.09067592888923372,-0.6267182808852039,-0.6267182808852039,-1.2125411992734423,-1.2125411992734423,13.044193281212419,13.047363782241279
-0.6462064250502842,0.3593935636506689,-0.22938046854272273,0.5657210180152714,0.4969383773958606,0.6929781015615,0.09606967453784962,0.4380125839098515,0.5803326727842691,1.1161753548703108,0.4844216290640249,0.7102429473347422,0.14347670726677791,0.6917192371157778,0.39095173348188583,0.7126377424627205,0.22789233674761025,0.857720409992253,0.003956689712216187,0.2532281415817445,-0.11964392637387393,0.9444832305514043,0.5726138847562486,1.1364102263549096,0.712117255423401,0.8608767594576888,0.5046931229852584,1.041328848691103,12.831676102365888,24.363901804105776
-0.6672661106775268,-0.3829603547097161,-0.22938046854272273,1.9173935451638615,-0.04003999749262978,1.5623716609047702,-0.4510389804573533,1.2586755664026559,0.20936466210931892,0.2918019978148647,0.13974698538766467,0.6983576147941788,0.22710692368442242,1.221377274427523,-0.2244475880466691,1.6637094211886674,-0.8409068178493604,1.1249201986414952,-0.12067903622254944,1.9565830626901815,-0.7699438556059869,1.7130195105529942,-0.48864981707652294,0.47312041270942723,-1.469688803746176,0.6129442527338733,0.2900388327029212,0.6120202681264287,15.303395263093405,30.00344918334194
0.16459147159865106,0.949064761213533,-0.3884007658543216,1.996903693819661,-1.5231231281370319,-0.2872205192666968,-0.8613704717037556,1.1218984026538552,-1.2745073805904847,-0.12038468071285838,-1.3815755798045428,-0.22869832336982251,-0.8322091509390683,-0.20033640467242397,-1.5531506686196836,-0.6160653381102941,-1.871534574067867,-0.7645640210924342,-1.5747625054614611,0.12859241564697887,-0.9472983817602002,-0.4152348032975622,-2.213203332554777,-0.5881432891233455,-1.469688803746176,0.11707923928624246,-0.5685783284264311,0.2900388327029212,5.3317226486128835,26.20973990325184
-0.26186716235305924,1.2596951242153853,0.16817027473627436,0.32719057204787316,-0.46621331089619356,0.6674077027572861,0.09606967453784962,0.916732657030654,-0.20282201641840417,0.8688633477536765,-0.43074897655941297,0.6745869497130502,-0.8786703822822038,0.22710692368442242,-0.6300516863268513,0.25108825131630536,-0.47827853325395997,-0.07747885028009582,-0.12067903622254944,0.336318625538252,-0.5925893294517734,-0.4743529786822986,-0.7208012518524415,-0.024346947524684543,-0.2300262701270988,1.158395767526268,0.18271168756175074,0.39736597784409167,5.478588718082002,23.957446051400872
