@relation regression/boston.arff_RQP_test_data
@attribute x0_lower real
@attribute x0_upper real
@attribute x1_lower real
@attribute x1_upper real
@attribute x2_lower real
@attribute x2_upper real
@attribute x3_lower real
@attribute x3_upper real
@attribute x4_lower real
@attribute x4_upper real
@attribute x5_lower real
@attribute x5_upper real
@attribute x6_lower real
@attribute x6_upper real
@attribute x7_lower real
@attribute x7_upper real
@attribute x8_lower real
@attribute x8_upper real
@attribute x9_lower real
@attribute x9_upper real
@attribute x10_lower real
@attribute x10_upper real
@attribute x11_lower real
@attribute x11_upper real
@attribute x12_lower real
@attribute x12_upper real
@attribute y_min real
@attribute y_max real
@data
0.20481925403722856,0.6048966284335278,-0.09136400470173794,0.04529666585694053,2.35536358947826,2.35601802345866,2.5865195993366097,2.621061606118105,0.51872420303564,0.5204202359827562,1.8266252884201157,2.052106451094902,-1.2350175877616492,-1.141799651878554,3.697818709527629,3.707700250359472,0.7117639203392195,0.7309761390724895,1.034760157270302,1.053674706433505,-1.5389118944648597,-1.4795250111762754,-0.6887612584643681,-0.4509968910260069,2.543732978152094,2.8089714709387317,12.203990772251252,17.9826763552171
5.847960977489553,6.611749567684786,1.076355015671431,1.1533918321020977,-0.81982508509386,-0.7077824450430282,0.17238581684368698,0.21094449893335895,-0.5166800046603945,-0.38875391244302937,0.5386348072355385,1.0851177673580505,-1.261111853953947,-1.183291201243243,0.4037120890345385,0.40483039519005687,-0.7075785513692556,-0.4461450260182316,0.7431356394623547,0.7761281618654055,-0.1492545331028854,-0.10093866377595424,-0.550778778100609,-0.45816338037328325,1.0833761257769894,1.2923736650270121,9.249615599994844,11.610530965379208
0.3014133254809035,0.7289939071160072,2.6548787653933092,2.7330781375712485,-0.8806072986061636,-0.8693340176610631,2.219959133671319,2.3438602283462946,-1.3482306436762108,-1.0564434045233582,2.9163631995444654,3.343122810657972,-1.3442564892616786,-1.3424013301212792,0.18963332253224374,0.6741154598871928,0.0906886223234814,0.11306263580639997,-0.7799365939200262,-0.7739093845249553,-0.42411830388368044,-0.2944370019939522,-1.963939394131749,-1.5395020030798106,-1.2058819563882317,-1.0042838141737458,33.11600939007649,42.16888197163084
4.070601657007812,4.140726042523136,-0.46500629929813625,-0.3028715610191056,1.08771015004589,1.1154309784347385,-0.1702428111010659,-0.07604596974617601,2.3593715475062886,2.4051096773603313,1.9786677736628246,2.269004727230531,-1.920041049161678,-1.9175087749788005,0.08930203239300294,0.143953265999059,-0.4054794053685089,-0.20551526458784014,-0.7488367307017134,-0.7117467812822299,0.6143069837863302,0.6811460691294065,-2.822288219680334,-2.4631550307318726,-1.2071064009754835,-0.8445918835103154,14.099705178560784,17.71999501082315
3.613273080475719,3.7712948604164347,0.6192732150149372,0.6583202495722138,-1.20735388447061,-1.1481938112207777,1.9500743863336192,2.4361403670008963,0.3029436742290186,0.3726895667446461,-0.18926420047549852,0.017263651178869632,-1.2768211318727352,-1.2434899138005753,2.7174123864864574,3.2364361500269054,0.9605329119314382,0.9740885987941071,-1.2856278247820687,-1.18415487365006,1.2679764298655822,1.487276739620652,-0.2116510539000238,-0.10497162747768467,2.660678783767777,2.788760282309221,7.509307826096215,9.496753110248237
6.606095982223527,6.655612144063019,2.532106756698022,3.0508218588434866,2.039143424777713,2.0719504817086176,-0.16960861290694804,0.05453257302823611,-0.5131112687267944,-0.4194903883011073,-1.3016943848923357,-1.139135523424092,0.6402143901882424,0.64649367883629,0.5414798881790586,0.6462346446757884,1.1848089016260142,1.2008101659042998,-0.6011603082602129,-0.5793358173062862,0.03318190256781817,0.043594403860020114,-0.6258858429854421,-0.215937301924219,2.5213423384840716,2.639585486769056,7.528408317958193,8.498865215202771
7.093930358156675,7.136428545876995,0.14526151435827456,0.3496294244011019,1.8907044261975616,1.9088209460850507,0.8341831920821983,0.8919301071382401,1.274982650180365,1.390847430678387,3.3706879894787636,3.533285244538752,-0.7577405116618381,-0.7011128592570604,0.4296452862966684,0.5508656573571695,0.32093127757304163,0.3719872013590654,0.9583592609533516,1.1794054280493107,-0.29220145041564116,-0.25430988880479144,-2.1517081892853818,-2.1453696593603344,1.185330053442842,1.2038997525305477,11.870397432367447,13.34005484809476
3.0321147881527746,4.700249775927366,1.1839296276387172,1.2880271168826325,1.6966176907757085,1.701026758126572,0.15570143325348762,0.1975743165720651,1.5010216313075884,1.5334178058066024,-3.4824190987006842,-3.3861161283469228,0.0522388988495841,0.2643874812712799,-1.0215966987625105,-0.852665675134116,0.4141909148616262,0.4919852488907205,-0.5734662766977774,-0.3285474754627409,0.12002861887707006,0.1419632335498602,-2.95461808386572,-2.66221344304202,0.5588282011241981,0.9805570683902659,6.527165213204819,9.311724157656098
4.664322460294566,4.921871412519486,0.046890025675326796,0.047314332790390774,-0.9500629292896747,-0.886022207923589,-0.025677904414982605,0.0010136474813573562,1.3482172414421674,1.5587523154556848,-1.2959467680176235,-0.8711120559342347,-1.4687161309485166,-1.37475516847986,-0.9423126612410115,-0.7270445218674939,0.2759204756165211,0.38792153887164504,1.1618650944518252,1.1758958641668042,-1.7569017322132319,-1.1724679047332214,-2.4577195142812336,-2.425136965049372,-0.931581538919113,-0.6417010685794757,17.49211432365925,22.20303014269121
7.576423856902279,8.10315517199585,2.31170787852779,2.46478523167859,-0.6312721898423165,-0.6220355431891472,1.9551607691300297,2.0904048848286965,-0.9920206306816441,-0.901253288923283,0.9925515582233468,1.0059853128990834,0.41294665139846165,0.4335236355477888,0.510009244466888,0.7992927432656798,0.24082845255828078,0.2547417616372522,-1.1913887663817424,-1.1059442899885166,0.853319690038985,1.0336750234055934,-3.869059885465482,-3.3975872880162084,-0.6255384965201924,0.1258125534966955,10.154010628178694,12.075293303455513
4.740576293018057,5.309131263975667,1.8499738742547185,1.877907722917233,-0.9801662081761984,-0.9004301827370033,0.8800231752684795,0.9630254408946987,-0.6626159298143943,-0.512125435184865,2.4073177231485228,2.4762740195121578,0.0006772283343172703,0.0047754471524416395,1.9976230699838968,2.2321855412970457,0.12350018160945686,0.1505146227611891,-0.36822502357922815,-0.347526900410769,-0.7766811632104622,-0.7559251294301838,-3.2717481098358716,-3.0396616638619016,2.236826863886633,2.5790400451944877,6.843062186086702,8.275516124918394
3.404232208056937,3.494310907642293,-0.05597485448947548,-0.0484087315221188,-0.07643918731867605,-0.027395195598404698,2.927441299783576,2.9926947641768664,-0.6244978813937502,-0.4127874569795966,0.27382977141701703,0.30909135480709304,0.25948601817954486,0.4181523181206969,-0.2164361562373014,-0.21143233318809607,-0.4847730233328157,-0.376391322934456,0.02593298880950279,0.06856980423201384,-1.6316455069051148,-1.6187055915682058,-0.5497070380744868,-0.4187425584009363,2.1463456464009347,2.158150051142933,12.832617120419483,13.80212413836009
6.307862329440912,6.781450537154263,0.04725881833029394,0.05417435245825321,-1.0475544812697914,-0.7095479020589768,0.592329321439284,0.6329894778798991,-0.41001205725268,0.12334313155522514,-0.3131162920824715,0.15768127375046104,-0.6829062839771765,-0.5642500767485895,1.1758468219422298,1.5493714518366974,-0.8569762573636791,-0.787023417099819,0.23469327200647072,0.2845663454694167,0.9635097860303556,1.083681998267143,-3.1567349073366566,-3.1031719002102447,1.7312897729878947,1.7759026155616238,6.4835270775372775,8.226583368930932
4.056450304234452,4.283667434596962,1.9962114395132875,2.0101531476155783,0.27863231009466705,0.3670926470974295,2.9521043240107963,3.224482382180568,-1.1606379088315504,-0.9632122200720883,2.7192506248021027,3.4595609222541968,0.9275982068159574,1.1054119087742182,2.479818896463182,2.518620465356274,-0.3932804384179215,-0.3308722621600737,0.0794005315093036,0.24897147503660644,0.09960033897605003,0.3504116940545437,-3.441627019507964,-2.9925663720742444,1.0359842756767488,1.2403359048774343,8.216855043604122,10.800839739306403
8.582345705546299,8.970996348019613,0.929000831628936,0.9676437529143208,1.6387912712399801,1.8637081585921502,1.3871187720901783,1.5965301949489394,-0.6285230005736913,-0.6225932393063718,2.174234782651815,2.560748227596948,-0.9194892253403182,-0.855307304655172,2.587178609759263,2.731698641270145,0.1562297145348689,0.18159998907175234,1.3385792125587175,1.7311256283293737,-1.234666300963846,-1.006096830697088,-3.771192806839887,-3.7560138491260404,0.9085907819222101,0.9953808509320675,10.53941720258429,12.702423711031297
7.301112971399779,7.3892940575992965,3.5876010763998285,3.7374291208070067,1.3305386422997225,1.3874520023623875,2.1208977036244505,2.2482028968313386,2.1570115507681864,2.3041727140881942,-2.780857899113464,-2.6689946803638938,0.775647509447094,0.7826464563105983,2.3719737281691913,2.4124113840473673,0.9997758851820037,1.0020212002204507,-0.8308716540755103,-0.8264924128772649,-2.4127970866826454,-2.2587433382649635,-3.097439924969141,-2.8242065335772044,0.7405126145892551,0.769498321624594,5.223984476810972,5.961715744797389
3.614957578516046,4.712891789828505,1.4347544140287254,1.5988403519692092,-1.1221566262792877,-1.0182656293421548,2.2535499124925864,2.3149322827682113,0.6291482773346251,0.958058430942618,-0.5700823000696502,-0.2585322492539091,0.2025638060346826,0.2939365142137184,2.2385787553048013,2.3248838309680964,-0.18673456647822795,-0.1610357133083144,0.96243983178667,1.0448173525491107,-2.5961798736935893,-2.544663495340459,-0.017140559349278828,0.15076262003907817,1.3192862874046998,1.552479292073424,4.880503683088673,5.5787183674345275
-0.054362776043607064,0.08672532387358842,0.9403854983064033,1.0028018017417422,1.0185997888007794,1.15737628817156,0.8478003535523497,1.0108102002081405,1.9669538391239876,1.9739128529078502,1.6345345366573985,1.7598381446986853,0.28860534312255437,0.29816140781409545,0.6198753767311271,0.8586037083907093,0.06382903919189198,0.10238561661251212,-0.29349920026205045,-0.25866177005334395,-0.14055339915050702,0.06504244237369378,-1.727570025890473,-1.7159198613137874,-0.9222531411170974,-0.7956204784073386,15.044397753001133,19.45130150091653
5.0761753390747835,5.496287698267651,2.162207482455524,2.335332389854969,1.3727731280181574,1.4228789566929603,0.6212381170051882,0.7077610302405415,2.2334907653805036,2.321439574444285,2.394075821365649,2.5946881913153543,-0.44483562968213075,-0.3924239129175542,1.068592899006259,1.1358577087082922,-0.1303554285891948,-0.11544647552487142,0.46070184937450454,0.7426613991681764,-0.669988430892535,-0.4720383089665735,-2.2392535389116115,-2.0842599385696023,0.9464864742460601,1.9042197933614293,6.700076439594409,8.16804083467008
8.140956020099454,8.142872715942536,3.416823325890124,3.6684574470505,1.523643527899575,1.6310684309307473,2.18709066305153,2.364159598983931,-1.1254260733941723,-1.1212808394856943,-2.1079486656685567,-1.829305821619823,-2.1891919818984187,-2.1678964138548587,1.1993489494942327,1.243952784615902,-0.14767279196076677,0.03007863273019512,-0.48573636954484667,-0.3291520402952852,-0.9769749414780837,-0.938954173936025,-0.45854664759036634,0.16151171576614398,0.5367280985973861,0.7492023328728723,7.368007617942769,9.357274088210795
6.697440648681045,6.717327317682151,1.07850705808378,1.7204550142399746,0.5730567596358771,0.6062682722808028,2.5545995086613935,2.8757360953348012,1.3468727212943599,1.7235933681766487,1.018586609135831,1.073772679255862,-0.0022986727538469864,0.048781413288189586,0.7634730762110253,0.8598164943391079,-0.863938888843246,-0.6133379577457019,1.6608351612401573,1.6654797933914645,0.17803669125827692,0.18607362727304694,-0.5659559530921405,-0.12687562875546232,1.0856671334022157,1.209409258646382,9.078697351019839,11.359735068320777
1.7096715446544946,1.8353109281332358,2.682745296732683,3.1219831675344043,-0.06140562749604683,0.018468424393300112,1.9193148403155962,2.056630633120972,0.7256168929260334,0.7303269221761833,2.0757509935043568,2.417964040249103,-0.22579562227378913,0.07639200722331357,2.908226623809161,3.2184446503808455,0.696729672700109,0.832691550410323,0.26856541815395385,0.4884142663425385,-0.33323946728913656,-0.27477261305966183,-0.901478565027273,-0.8793707074399035,3.3799162827156835,3.5020035621279626,5.312228310121482,7.431424896643336
6.781028594703319,7.207118768162399,0.26882981305814363,0.8567415506656686,1.1647014918389438,1.2691198785373217,2.9109938335428502,3.097477891972169,1.9895323310437647,2.5794641930212796,-2.274854085105498,-2.269069967508362,0.5826099995554324,0.7106668947654912,-1.0491907345282194,-0.9819479669142495,0.9881955465799611,1.0470833083430773,-0.6770548537883133,-0.5136105005937893,-2.2896120744567097,-2.1961810598652876,-1.9847490156334304,-1.8200932127593135,3.4473511251275166,3.493494403326792,6.170813282769004,7.731213119013335
8.015940252858682,8.421469318889656,0.5125269125124503,0.5475441853302109,-1.2374088567017643,-0.9605371153332586,1.5873422183717834,1.6395940734796994,1.1701516185442296,1.2042840857035353,-3.3908532549218933,-2.938310802402294,0.5080460437735108,0.545685754944705,3.408105894836471,3.6435727407062646,1.0215601791764835,1.0216541279478872,1.694423000947955,1.709541843042479,0.25799775853623075,0.3601558910494965,-1.6691779909004616,-1.6311165012047961,2.0280360732419043,2.0408626585136194,4.73931229548848,5.4231820327057765
