@relation autos_200_RQP_test_data
@attribute x0_lower real
@attribute x0_upper real
@attribute x1_lower real
@attribute x1_upper real
@attribute x2_lower real
@attribute x2_upper real
@attribute x3_lower real
@attribute x3_upper real
@attribute x4_lower real
@attribute x4_upper real
@attribute x5_lower real
@attribute x5_upper real
@attribute x6_lower real
@attribute x6_upper real
@attribute x7_lower real
@attribute x7_upper real
@attribute y_min real
@attribute y_max real
@data
0,0,0,0,0,0,1,1,1.549638062830624,1.9374826742831708,-0.923000833335579,-0.03901675182254882,0.4125079140516962,1.632080733160426,-0.6429097609157457,-0.2738282042969648,0.7810201836596099,1.0651116727963603
0,0,0,0,1,1,0,0,-0.9038364003004393,-0.6985712123603665,0.6883902340063104,0.9689238035733847,0.11886025036789305,0.3545024877533858,0.9256985629054983,1.4809229081642994,0.768370072311961,0.8293084831292724
1,1,0,0,0,0,0,0,-0.5445643390522564,0.03076123383023921,0.9958043543747706,1.138112340716907,-0.21619641117164712,0.8723551538876749,0.8377020631312098,1.0727590592691199,0.8630883661200864,1.0255290361060982
1,1,0,0,0,0,0,0,1.2954162912510356,1.9267226436766987,-0.67398636481652,0.24486567346967647,-0.4435595502180403,1.5092008374370895,0.2959781707184317,1.3054180618541698,0.6618733023826974,0.9972250966771569
0,0,0,0,1,1,1,1,-0.9831211201961765,-0.2750962865142539,-1.0230559327052784,-0.13557690794249055,0.7517993093179987,1.3538419940635813,-0.3712638949808462,-0.11004395457309474,0.7899886114192326,0.896299576546545
1,1,0,0,0,0,0,0,1.5491530951162829,1.7231719847972093,-1.6819563538427347,1.5770898052617381,1.3714479981810113,1.60829430915494,-0.6882541934375532,-0.30730932888046497,0.9254416048008037,1.066414475819256
0,0,0,0,1,1,0,0,1.1151800689233191,1.5291542436029102,-0.49419117822623937,-0.06512860709881352,0.6079065679786515,0.8771107458859807,0.3916707679854774,1.1409274526895783,0.7812890468979564,0.8942659609061993
0,0,0,0,0,0,1,1,-0.8447913371756063,1.4010430369019096,0.9325268796968627,1.1926497740343311,1.3795726729412805,1.559993206450133,-0.4233138247069541,0.7874176606005412,0.7615015031047024,1.2787883766429058
0,0,0,0,1,1,0,0,0.48154846982241617,0.676720096283719,0.32644635070334016,0.41891534155262977,0.420607624728935,0.6410825701497348,-0.8998465304126639,-0.23885346432688015,0.7561449838915412,0.8507457864095439
0,0,0,0,1,1,0,0,0.48089658929563317,1.9370070492256866,0.1705509040802744,1.1869610677662994,0.5411897746671221,0.6362849684938252,-0.9821251808208628,0.5643736708808732,0.7536758593546476,0.9718424937382341
