@relation regression/pollution.arff_RQP_test_data
@attribute x0_lower real
@attribute x0_upper real
@attribute x1_lower real
@attribute x1_upper real
@attribute x2_lower real
@attribute x2_upper real
@attribute x3_lower real
@attribute x3_upper real
@attribute x4_lower real
@attribute x4_upper real
@attribute x5_lower real
@attribute x5_upper real
@attribute x6_lower real
@attribute x6_upper real
@attribute x7_lower real
@attribute x7_upper real
@attribute x8_lower real
@attribute x8_upper real
@attribute x9_lower real
@attribute x9_upper real
@attribute x10_lower real
@attribute x10_upper real
@attribute x11_lower real
@attribute x11_upper real
@attribute x12_lower real
@attribute x12_upper real
@attribute x13_lower real
@attribute x13_upper real
@attribute x14_lower real
@attribute x14_upper real
@attribute y_min real
@attribute y_max real
@data
0.2890651483396378,0.5050089153633421,1.2865932520804892,1.4322602596695433,-1.987302197242875,-1.872678227898386,-0.6373766277124493,-0.6241316588759235,1.823145880840443,1.8434409110109002,0.8670902899598119,0.9292730484647214,1.6673090988530674,1.6743982898446192,-0.5720413119271353,0.05836733752523138,0.33879990038688024,1.1429042376466754,0.43562792254425853,0.733202699020113,0.29543266466223406,0.6932423697559629,0.5643191189017549,0.6057097164247578,3.0454262338079277,3.3913349659798655,0.6209250881163265,0.6763760330916873,-1.9059395780363666,-1.8110763595123234,404.2836693968891,574.7893349360404
0.7329481579726371,0.8693186156429685,1.690170501476488,1.9677498289428048,-1.6512339760226555,-1.0526015012207184,-1.7280723888925391,-1.67774670633816,0.5554232126984875,0.5797410059907798,-1.4270493288023338,-1.3870741348019795,-0.9156196978947801,-0.8048311923109002,-1.0562501515457585,-0.9484827553082379,1.8005906486459198,1.864404932544763,0.5477095179709708,0.7219545761663544,2.223741177539596,2.3804829089132564,5.880578944971476,5.931039486877525,4.891672118223319,5.82474908948547,0.9652087781811306,1.2676700977888857,-0.4197054727229461,-0.3526112869743808,173.1522575291055,221.48190410312884
-2.14855169265179,-2.1026314766481433,-0.14824763429146204,-0.016057542765842786,-0.7606112384578372,-0.6718587224278864,-0.6256865055293814,-0.5460327493554792,-1.3320687772169604,-1.3172197446359566,0.29689274686511613,0.3995664530418333,-1.078599986069383,-0.9131729612789147,3.4167486398114653,3.5825754357532054,0.7304745886696571,0.7727016459816336,-0.6445684676716854,-0.6019045807449743,0.7656121418079869,0.9503085158384567,1.301731587226371,1.7503303088310869,2.494829362173448,2.5919614320500606,-0.2756334377712928,-0.26129944261431215,-2.754419665410798,-2.7267944570599614,641.5235225464711,733.6165444956174
-2.5480792569292494,-2.4679492884997254,0.11651572390308873,0.13786156922881498,-0.4715096412599611,-0.42625773980189174,-1.9012387548586858,-1.7844330526572993,0.5544013404084414,0.7989288961216836,1.3151664727791008,1.3735611657133235,-1.5347881206711533,-1.3557969559087417,0.6301898929660421,0.7629465243788693,-1.240165958297464,-1.0457387108138108,-1.2559630598959206,-0.8838528072129561,1.9732349579458692,2.0804492091377225,3.8076662318482986,3.8604034165250405,3.1310292199436205,3.1528559825817544,0.7279117999676813,0.8166458583934669,1.5225540161805369,2.2455234093777903,478.5192430360735,562.7462467063056
-1.0628509862352695,-0.7776410258512402,0.18781329878026787,0.6777253933406295,1.5717772142201238,1.6815075431705577,0.0006099057360238191,0.23711419426955627,-0.44781153221882386,0.17116273557820705,-0.6734685863358165,-0.6036397966379223,-1.4043613764013771,-1.3637784838314038,2.20457630964353,2.283124593012555,0.40060686434886006,0.5913016588918474,0.7384487277078593,0.8319974879453782,2.296461610257393,2.31716011272428,1.0423305277571864,1.1037282148356113,2.585608130601811,2.6373483013212593,3.362968376629206,3.4561598551208945,0.7794124528906141,0.9787421048123229,380.7600430767576,511.3526980311303
0.9400886714420076,1.2185788758674836,-1.3767679414696135,-1.238160908479781,-1.6692798034492244,-1.526528829291608,-2.1577121422169228,-1.8836640568350522,-2.1110936551488013,-1.9510776827757375,-0.20367292115677005,-0.19449624871583188,0.9573178730860707,0.991200632994721,1.5687067911766261,1.6366035010818687,0.009777641830509998,0.300314332690639,-2.0085417247459354,-1.9956567397339016,0.39001128251346096,0.40404927911885963,2.5578457530945276,2.5621753728306667,-0.39573134781238006,-0.29972313960252844,-0.6044383878813171,0.0938699190192247,2.3061267625465374,2.5516795016066385,980.3651883246251,1177.1202517240833
0.44069510461052364,0.47359367078475867,2.07302751918862,2.148256750041544,1.6348138071620748,1.6685540849092064,0.13740066900155723,0.19883380053827954,-2.219800358758066,-2.0018986030828034,-1.9545056376040917,-1.926291710556155,-2.4315572287848943,-1.9741280935056231,1.4908879736505054,1.5812622374043555,-0.714768512733098,-0.7115744692722484,1.3127341880273606,1.3590491660733788,0.6431230522354983,0.6830939508848021,3.8566862738944683,3.883151077533769,5.502540435101191,6.0793218924419,1.0518114884096628,1.1556903514024301,-0.311623649294555,-0.24751952689828022,354.27576396188925,406.1843434841546
1.0386064608689836,1.342118594905387,1.9187827155658104,2.0203972719981382,1.1755658889880913,1.2799046376457457,-0.011122039433124176,0.06883964102063404,-1.4161301540678786,-1.407571739692312,0.801581501324724,0.9530141174570059,-0.6394496726711103,-0.5741336593636257,2.953229717205324,2.9948932503447674,1.509821852291815,1.7345128952137516,-2.5105145010167296,-2.5025727653215175,-0.8625713887602399,-0.7899462820262485,1.6209749987871873,1.803382186525623,-0.3824749762292922,-0.2965355964002529,0.7065771853294284,0.874428720413269,2.2008658774584755,2.2042904346273198,701.3074573963733,809.4667069944442
0.9483732731503487,1.0302860387540214,1.3067225643184313,1.3968867634112911,-0.06825893975009256,0.041672267083254944,-2.1156834162422253,-2.0502680225498344,-1.8442800763155551,-1.7919177432720585,-0.25205837695363664,-0.14990809892955734,-0.04231378331649749,-0.00481278994189855,0.3746121379245415,0.7150459179419968,1.969243704225359,2.1109109369757806,-0.881081553837983,-0.5452253644984943,1.7527513356789421,1.804733942020814,4.621178416780105,5.180635119583151,0.4547945798518779,0.49707746090735966,2.021806637233562,2.1437770043421622,-2.045683518691986,-1.9517080555749695,444.6685839477533,521.2450101666499
-0.8974958636187151,-0.8806926860458089,-1.667742946311246,-1.6095031972606277,-1.384878153382621,-1.382437407621922,-1.1924490706173843,-0.9521596597818857,-0.760488187383398,-0.546756067644162,-1.5358109264030668,-1.5235408359902527,-0.4140691016248099,-0.08598005694323552,-0.03688432861037727,0.10022456796565732,0.0707070035497197,0.08464604595828801,2.7242727390386245,2.8063773002365107,0.8306284014407093,0.8706353127097162,1.2521355839068704,1.3465379587138504,4.645474733306389,5.1889634224538055,0.1284505468799838,0.19279697649788904,-0.23429861243736694,0.031047748083123772,367.9847215589903,447.60982032759443
