@relation regression/bank32nh.arff_RQP_test_data
@attribute x0_lower real
@attribute x0_upper real
@attribute x1_lower real
@attribute x1_upper real
@attribute x2_lower real
@attribute x2_upper real
@attribute x3_lower real
@attribute x3_upper real
@attribute x4_lower real
@attribute x4_upper real
@attribute x5_lower real
@attribute x5_upper real
@attribute x6_lower real
@attribute x6_upper real
@attribute x7_lower real
@attribute x7_upper real
@attribute x8_lower real
@attribute x8_upper real
@attribute x9_lower real
@attribute x9_upper real
@attribute x10_lower real
@attribute x10_upper real
@attribute x11_lower real
@attribute x11_upper real
@attribute x12_lower real
@attribute x12_upper real
@attribute x13_lower real
@attribute x13_upper real
@attribute x14_lower real
@attribute x14_upper real
@attribute x15_lower real
@attribute x15_upper real
@attribute x16_lower real
@attribute x16_upper real
@attribute x17_lower real
@attribute x17_upper real
@attribute x18_lower real
@attribute x18_upper real
@attribute x19_lower real
@attribute x19_upper real
@attribute x20_lower real
@attribute x20_upper real
@attribute x21_lower real
@attribute x21_upper real
@attribute x22_lower real
@attribute x22_upper real
@attribute x23_lower real
@attribute x23_upper real
@attribute x24_lower real
@attribute x24_upper real
@attribute x25_lower real
@attribute x25_upper real
@attribute x26_lower real
@attribute x26_upper real
@attribute x27_lower real
@attribute x27_upper real
@attribute x28_lower real
@attribute x28_upper real
@attribute x29_lower real
@attribute x29_upper real
@attribute x30_lower real
@attribute x30_upper real
@attribute x31_lower real
@attribute x31_upper real
@attribute y_min real
@attribute y_max real
@data
-0.8352300550876003,1.147281091858845,-1.66351145890025,0.21983236541521112,-0.9549845222615996,0.21884952856924345,0.9415644320382546,1.1885015309051767,0.7437231103880367,0.9045258831726115,-0.813560106273404,-0.3657554304596863,-0.9261873815703889,1.4051393620187345,-0.3549763041459786,0.3456306221879348,-0.024685139290442075,0.15963808253182604,0.689350028781185,0.7776917196987373,0.003440854293730126,1.0199668791877747,-0.7611541383048,0.39038194887541744,-1.6006437760100374,-0.18264006743584507,-0.8014332616205155,0.17881041995606453,-0.6462503835975244,0.044577011966240004,-0.9164348483045877,-0.5717068459173813,1.3838513168046702,1.6842113164402377,-0.33382834305549736,1.479088392259108,-0.1214555779469238,1.9805641164057957,-0.5846507549670114,1.4172065693258746,-1.2661736659516518,1.488120723212787,-1.2194519410191567,0.6403749736194677,-0.4172500120691456,1.1798584464217616,-0.5539157535998817,0.695250711658311,-1.6905336905971056,-0.7769934737583801,-1.221611501899871,0.6157400446540598,-1.4758570145730212,-0.2578670790601978,-1.1042418054966128,0.7852873875398841,-1.0734705030442862,0.25096057893256685,-0.6174629089331335,1.825844010511489,-0.9711355421955692,1.3328509659413226,0.7016191262236842,1.4052998169710422,-0.2117486844308505,0.40320825295382867
-0.8599499253620121,1.0730506801497384,0.38047252860139275,0.5132027004407018,-0.06827088716413791,0.519571670723082,-0.7140586337887973,-0.40679342147346403,0.021265566067209408,0.8058259153548342,-0.7354164776827423,0.652240590457579,-0.9713008972501498,1.7230249584602726,0.6953115168302932,1.4146665011539166,-0.46948993816972984,-0.018737614184451242,-0.9254367198172193,1.6128947896902845,0.5660363457045978,0.7310181478257809,-0.7507186877674777,-0.2527636482318099,1.3913791490451213,1.4723458508239229,-0.166017151094748,1.1143358336003373,-0.9427855308828835,-0.8296534066640537,-0.7375392982183624,-0.24751012917386894,0.40603688487284656,1.5297507627331854,-0.5576289289573982,-0.4880114236618942,-0.28362854259410236,1.4860421277923337,-1.7275591161524413,-1.5156628092979803,-1.5398294833625146,-0.08612173813282219,0.020432668739926295,1.2603172784990093,1.0159018282415815,1.5585802273809435,-0.7278714882631784,0.7148025099464531,-1.726955368899184,-1.1590476254764546,-0.6091609863818941,0.6157400446540598,-0.1706503918565313,0.34612323356709945,-0.12585413001502244,1.2171980055070142,-1.5652535165762973,-0.7056649355961538,-1.2282896387942892,-0.6174629089331335,-1.3082891645126444,-1.0624234766616365,0.7016191262236842,1.4052998169710422,-0.27662625195608054,0.20022223459165295
-1.5616989496556941,1.475289508145496,-1.5959132657498887,-0.3889967820150481,-0.7488078091695931,0.1654061109495386,-0.7095445365353859,-0.6817788436505756,0.11295616446479811,0.6245742350485216,-0.7427719581584592,-0.1440885146177369,0.03499556929895154,1.118832357481257,-0.08433476981290731,0.9802054543829574,1.2030742571471695,1.2786891422073439,-0.9820356606370448,-0.46539712170520664,-1.5215962287010425,-0.9620785995565808,-0.3099663314784343,0.9435178393525436,-0.48109074018482584,0.3095133062937086,-0.015270001962508743,1.2533527810043543,-0.877229418534568,2.7693616486904653,-0.35019746298886933,2.285461717796313,-0.9452103637560632,0.6029562335366369,-0.9222096692900342,-0.40158598195554107,-0.9548875152043655,0.08475101132670249,-0.527081365635148,0.6264365846083384,0.5696084085997836,1.190329274946477,0.6403749736194677,1.8802595833785507,-0.05867157857914832,0.8026642547225661,0.4026007075463028,0.5064635907847425,0.9136451710576423,0.9709899411502763,0.6157400446540598,1.8406410756900138,0.17825120831697167,0.9136845825131594,-0.8810263392908922,1.3201250218645557,-0.2596509342629468,1.6234941712790054,-0.6174629089331335,-0.006636179071977887,1.029419189045132,1.7331323274478383,-0.705742255271032,1.4052998169710422,-0.12829881543661179,0.5130597400140251
-0.7593453202403248,1.511508478395968,0.07009519251487,1.6374897345080783,-0.6118601463918977,-0.2187093292521066,-0.8614778647114861,1.0833959695687232,0.9432317529050732,1.1413981757459033,-0.7220221962971687,-0.18873177375920094,-1.2046675257300599,0.24647897056221008,0.5420055329399325,1.0774075370454752,-0.9053356516523258,-0.31587380277153904,-0.2210832301842126,0.08716384236608835,-1.148025499817041,1.1667330469649833,-0.5094635560060733,2.681745082618137,-0.494023405349391,-0.3766857591322796,-1.0386675796190952,-0.7727157408478496,-0.9397936736021818,0.9003867731876649,-0.12525357102653548,0.9423603220340998,-0.7236791305187388,1.1351735008220372,-0.5867570333278134,0.9860385929363007,0.5590921079814376,1.2924924778101705,-1.2121986712321227,0.46260810667769175,-0.00953612901138362,0.5199736202710347,0.020432668739926295,1.8802595833785507,1.01564260097322,1.477178236057121,-0.5560367437321995,0.041652403106732475,0.5535321898377651,0.9961497797276162,-1.221611501899871,1.8406410756900138,-0.708869220085049,1.2327998879999187,-0.4520433016922533,0.0969964694111637,-0.8262370622340626,0.25938153867756897,-0.006636179071977887,2.4366707403726444,-0.6245766647219685,0.9320949423700391,0.7016191262236842,1.4052998169710422,-0.33619336465413935,0.604857399161149
-0.1599674695133682,-0.13020174098245413,-0.3507331960142873,1.2115625385681847,-0.21622956401746685,0.2835307205862735,-0.48249343424145646,-0.23408226290859757,-0.6817211222788832,0.4102283424673749,-0.9945152247568029,-0.7596323007279246,-0.2084679350269894,1.6413287356138029,-1.3947731094838187,0.5926353337331298,-0.5773044095131113,-0.36711425481403215,-0.4251286268778087,0.5986263192675756,0.36252012724010113,0.727975221566939,-0.5640253275002591,-0.06469330324185972,-1.2070453893975237,-0.7786900298878356,-0.31477908302522517,1.3924680406416472,-0.9246006645075439,-0.9128638555622681,-0.855593692192239,0.4520031548844897,-1.0539978062201465,1.6605113684182446,-0.9534576146521465,-0.638601786743402,-0.5087541250815053,-0.2799377259641329,-0.6915145351701396,1.4787562724283851,-0.38009911384450173,0.6803063775562271,-0.5995096361396152,0.6403749736194677,-0.6818284718987958,1.5296162091999281,-1.4771354331737334,0.8264532958775812,0.47019667500605616,0.8397382545664646,-1.221611501899871,-1.221611501899871,1.0543446667826988,1.0682387418393862,-0.9591579776780904,-0.4434732554393052,-1.6940567473388044,-0.6926719073197907,-1.2282896387942892,1.2150172806503334,-1.001298579843047,0.9033998839862826,-1.40942294601839,0.7016191262236842,-0.10971916492032532,0.274479361086176
-0.5630610886922086,0.29908302541622594,-0.7407728987338823,0.6796661107037272,-0.550480117512975,1.232075958765512,-0.8409057653037384,-0.6302202629415903,-0.9568588145616955,0.8258829086041913,-0.8528264893065612,0.01567653653568878,-0.40637817335658377,0.6747279913183859,1.0233332611606898,1.3114967658188934,-1.014843870269107,-0.847279348097093,-0.4812788964194582,-0.4519736297998589,-1.2220828486516342,1.3820716103892055,0.029597134842066167,0.27223150603802876,-1.3690153554172237,1.6152249884201633,0.7488557944575188,1.6447268825711991,-0.9457929007315805,-0.15555269608406685,-0.8326427974266044,-0.6723195169459135,0.9598112226560863,1.2696130596674966,-0.9665827340390497,-0.49788670417309666,0.9593227452616444,1.2596214386982707,-1.2959209724519154,-0.4557999070252069,1.098630813767836,1.3910562922642649,0.020432668739926295,0.6403749736194677,-1.7166984451349687,-1.4593852924069812,0.47512544342254714,0.6838149822885417,-1.2837517715057936,0.8560135196796934,-1.221611501899871,1.2281905601720369,-0.978565298739745,0.7438887622551825,-1.5215421892443808,1.191148938365285,-0.7728393060153959,0.319878169139153,-1.2282896387942892,-0.006636179071977887,-0.663015030269353,1.5007238879891802,-0.705742255271032,0.7016191262236842,-0.209616016145678,0.5375124835617694
-1.3843807212667723,0.7134443465538884,-1.0121379456240502,1.3173428615846008,-0.12002382118393319,0.04824012327360447,-0.21493629865082126,0.5621545578890318,0.1912731218508839,1.1071559667971045,-0.5551790147448941,-0.45497546294275415,0.4848358091564176,1.5510582506656854,-1.2216869373098385,0.646990155100488,-0.8624035509817021,2.31831285311682,-0.9357838916563078,-0.6482172965636666,-1.3079904912520046,1.1402410724290497,-0.9413970901375348,-0.7733118665760277,-1.4392588093838878,0.1716101456818956,-0.5934131998890482,0.6043661327344827,-0.9296381124212312,-0.8085656217311858,-0.9095438972329545,-0.22354433449635333,-1.4265637630773644,-0.5129975150372029,-0.8166046095674521,-0.7933592516562858,-0.6620795665732945,0.2790834180491547,-0.48937059830962076,1.3774721465744422,0.8832264433886621,1.719118377081056,-1.2194519410191567,0.020432668739926295,-1.6715095773895519,-0.7423256356526222,-1.420635572254855,0.5999754203888327,1.5416405495447967,1.6617983269123469,-1.221611501899871,0.6157400446540598,-1.1120181220016179,0.9783547639726634,-1.1787334222206842,-0.6062194021495976,-0.644177603988099,0.4038823773271008,-0.6174629089331335,0.6041905507891777,-1.1034782721270109,1.2752293067031917,-1.40942294601839,-0.002061564523673901,-0.18496813655763145,0.2576123072752296
-1.4130153624746167,0.8769425873908636,-1.645819879685839,-1.6455928423742119,-0.11054368258478647,0.3481613051495354,-0.8333037059468872,0.4707790428003436,0.09058930479592306,1.0644893351260702,-0.6600228842843399,-0.13918616461039338,0.03686754989564207,1.0016884352021906,-0.08849619447107031,0.9353164454090735,-0.9519739737390496,-0.8021662158048117,-0.8149863307286959,-0.3604952017123636,-1.611870872246938,-0.3204438846324648,-0.8882696374668164,-0.35945532346424636,0.1231196155932709,1.2146797340092366,-1.024552012651918,-0.5963004749505162,-0.76835497714486,2.4156068430974877,-0.8647905995469577,-0.45403927037750264,0.19457162809607007,0.6306194647465068,-0.9054129953165673,-0.9030381852563588,-0.06643015109471873,1.11120127277896,-1.6780723234070667,-1.1331678835676326,-0.7888512130012401,1.1910084459994765,-0.5995096361396152,1.2603172784990093,0.9861554991971183,1.481918391821443,-1.5021762433841117,1.220214768504265,0.17119115683437564,1.7287361273017294,-0.6091609863818941,0.6157400446540598,-1.6327485383653055,-1.3691839754421475,-1.0360428437996758,-0.6109851502273064,0.3460540813122831,1.3081560675095614,-0.6174629089331335,1.2150172806503334,-0.46656513649775516,-0.09207992164285131,-0.002061564523673901,0.7016191262236842,-0.11756270872978922,0.17106985085724558
-0.6729337024595661,0.2738917248529623,-0.7378075488087396,-0.6467239922243577,-0.6657531917739271,0.9574419590291591,0.1729255235195565,0.5987596920990507,0.39597722967788695,1.6068431958145495,0.016929663498741296,0.4123119156765607,-1.6963674765532624,-0.36107346188700296,-0.3287331791897564,1.6843815426896023,-0.05629426361705985,0.31975951505728417,-0.18244797804492202,0.1141029374987935,-1.3834103443816017,1.1514939604654786,-0.73455691339373,-0.6300313720233682,0.22888785416114496,1.441386150775956,-1.6675467890200335,0.000606561323520733,-0.8387716941317158,-0.836556499421981,-0.42664395143979916,-0.259018974540034,-0.14928739830407703,0.308230822860212,-0.8905781753659651,0.41879435890409783,1.4419373434622236,1.7585078891363755,0.9148950943675048,1.231014809277712,1.395917636213597,1.578113479991147,-1.2194519410191567,0.020432668739926295,-0.43485200649671624,1.0741747294517003,0.9560029586337991,1.4333086435570759,-1.7269746109366138,-1.122132651305725,-1.221611501899871,1.8406410756900138,-1.4812334175297392,-0.2458735647721341,-1.685787575281006,-1.1119005494139467,-0.0954206447330872,1.628670325875288,-0.006636179071977887,2.4366707403726444,-0.5891390895938002,0.013890120885137832,0.7016191262236842,1.4052998169710422,-0.24961395428951536,0.27403581593579784
-1.095252352428838,-0.5617659505360224,-0.6356372923581168,0.7491083320950889,-0.9090290613590527,0.8363616794483109,-0.9041660445787018,-0.8085930182607907,-1.5698508875119175,1.0971673552532435,-0.58727633827057,0.6004478264556514,0.1282122075538381,0.12994339852347947,-1.6706030034822483,-0.40231575668677905,-0.9114895319749794,-0.029551853410150132,-0.4525203550659809,-0.08956014768624629,-1.452094535252821,-0.4749798204919516,-0.9741586971827882,0.06994777979428454,-0.6907816835194917,0.7564824411499728,-1.639805491476036,1.6811403539557352,-0.3664832881439304,-0.12188732102057565,-0.9457004543097657,-0.8772026858956025,-0.85593767000709,-0.4538187274890895,-0.9386087166548166,1.5768194440241903,-0.34746354075974345,0.2864555633486055,-0.8615857667660999,0.8191562653852275,-0.8532791418228023,0.13586004961967493,-0.5995096361396152,1.2603172784990093,-1.3383192144946927,-0.5288056895734276,-1.6006312926614055,-0.7775230382092226,-0.8165061229821131,0.32043589769104547,-0.6091609863818941,1.2281905601720369,-1.13120263332989,0.4505983136672664,-1.3658616617813737,0.31758524064952576,0.5380067433414711,1.023198314925099,-1.2282896387942892,1.2150172806503334,-0.9606999230447912,1.2684335351905371,-0.002061564523673901,-0.002061564523673901,-0.1609032716866898,0.4855554728398233
