@relation regression/machine.cpu.arff_RQP_test_data
@attribute x0_lower real
@attribute x0_upper real
@attribute x1_lower real
@attribute x1_upper real
@attribute x2_lower real
@attribute x2_upper real
@attribute x3_lower real
@attribute x3_upper real
@attribute x4_lower real
@attribute x4_upper real
@attribute x5_lower real
@attribute x5_upper real
@attribute y_min real
@attribute y_max real
@data
-0.49616081629908115,-0.4306854270437463,-0.2243162040245211,0.2925528055133703,-0.32449977794061174,0.3593499373550325,-0.22712612768571286,0.16762947053727253,-0.5439107910649774,-0.5439107910649774,-0.4730256164379072,-0.4730256164379072,38.97224540985926,86.68866945959293
-0.3998734791588828,-0.3613585443028035,-0.4827507087934668,-0.4827507087934668,-0.6664246355884339,-0.32449977794061174,-0.22712612768571286,-0.029748328574220162,-0.5439107910649774,-0.24979085488753813,-0.6272570576789721,-0.4730256164379072,31.321746509461654,38.9841891694968
-0.6848839970938698,-0.3613585443028035,0.5509873102823161,3.3937668627407187,-0.5809434211764783,1.727049367946321,0.9571406669832434,2.881574208320297,0.4855089855560599,1.6619887302658167,0.22101586914688484,1.7633302815575338,132.76288297958612,539.036761220584
-0.6694780231514381,-0.5577847120688081,1.3262908245891532,1.3262908245891532,0.3593499373550325,4.462448229128898,0.9571406669832434,1.746651863429214,1.0737488579109384,1.0737488579109384,0.22101586914688484,6.081810636307351,229.13644922955237,691.8677660718749
-0.5924481534392795,-0.3806160117308432,-0.4827507087934668,0.2925528055133703,-0.6664246355884339,0.3593499373550325,-0.6218817259086983,0.98181289187218,-0.5439107910649774,-0.24979085488753813,-0.39590989581737474,0.22101586914688484,33.29645811229181,155.70107261185936
0.37042521796270356,0.44745508767486225,-0.6750259803415625,-0.5427075138998623,-0.7519058500003893,-0.4954622067645228,-0.6218817259086983,-0.6218817259086983,-0.5439107910649774,0.1913890493786207,-0.4730256164379072,0.22101586914688484,27.11158391928499,34.18558554274838
-0.2727741941338211,2.2961719607666695,-0.6750259803415625,-0.4827507087934668,-0.32449977794061174,-0.32449977794061174,-0.6218817259086983,-0.399831701908269,-0.5439107910649774,-0.24979085488753813,-0.5501413370584396,-0.24167845457630985,19.953124811953572,35.98598813328769
-0.6887354905794778,-0.09175400031024827,-0.6734753733129487,-0.2243162040245211,-0.6664246355884339,0.01742507970721038,-0.6218817259086983,-0.22712612768571286,-0.5439107910649774,-0.24979085488753813,-0.5886991973687059,-0.5115834767481734,28.890757893444977,56.72417278056961
-0.6386660752665746,0.08156320654210866,-0.4827507087934668,0.2925528055133703,-0.6664246355884339,-0.32449977794061174,-0.5725372761308251,0.16762947053727253,-0.24979085488753813,1.6619887302658167,-0.4730256164379072,0.5294787516290147,28.410042591494186,150.5896698912333
-0.6386660752665746,0.7555745665234967,0.2925528055133703,1.3262908245891532,-0.32449977794061174,0.3593499373550325,-0.6218817259086983,0.9571406669832434,-0.5439107910649774,-0.10273088679881853,-0.6658149179892383,-0.39590989581737474,27.14784036449182,181.3839913204116
-0.5924481534392795,-0.23425925927774177,-0.6088667471207123,-0.2243162040245211,-0.6664246355884339,-0.5809434211764783,-0.6218817259086983,-0.6218817259086983,-0.24979085488753813,0.3384490174673403,-0.4730256164379072,0.5294787516290147,31.299663022486072,65.14767244511377
-0.30358614201868456,1.0636940453721313,-0.6088667471207123,-0.2243162040245211,-0.32449977794061174,-0.32449977794061174,-0.6218817259086983,0.16762947053727253,-0.690970759153697,-0.39685082297625773,-0.7043727782995045,-0.1645627339557774,21.74206633104436,49.82432479833391
-0.6694780231514381,0.37042521796270356,-0.6419463637311373,1.3262908245891532,0.01742507970721038,4.462448229128898,-0.4738483765750788,2.536163059875185,-0.5439107910649774,1.0737488579109384,0.22101586914688484,6.081810636307351,34.92382186570162,720.7143511511207
-0.5924481534392795,1.9110226122058764,-0.6750259803415625,-0.2243162040245211,-0.8373870644123449,1.727049367946321,-0.6218817259086983,-0.029748328574220162,-0.5439107910649774,0.1913890493786207,-0.6658149179892383,0.29813158976741727,17.118261420597282,165.01191281875685
-0.5577847120688081,-0.09175400031024827,-0.6734753733129487,1.3262908245891532,-0.6664246355884339,0.3593499373550325,-0.6218817259086983,0.9571406669832434,-0.5439107910649774,1.0737488579109384,-0.5886991973687059,0.22101586914688484,28.71678648891485,229.13946020969755
0.08156320654210866,0.44745508767486225,-0.6750259803415625,-0.4827507087934668,-0.7519058500003893,-0.6664246355884339,-0.5725372761308251,-0.523192826352952,-0.5439107910649774,-0.24979085488753813,-0.5886991973687059,-0.4730256164379072,28.557299411957153,34.03321274266549
-0.6001511404104953,-0.5924481534392795,-0.06408681106777477,0.2925528055133703,-0.11250636619896202,1.0431996526506768,0.11828502075939937,0.16762947053727253,0.4855089855560599,1.0737488579109384,0.22101586914688484,0.22101586914688484,102.46333207298937,182.59962039032612
-0.4306854270437463,0.7555745665234967,-0.2243162040245211,-0.2243162040245211,-0.6664246355884339,-0.32449977794061174,-0.6218817259086983,0.16762947053727253,-0.5439107910649774,-0.5439107910649774,-0.6658149179892383,-0.4730256164379072,23.584744493533197,45.87347658479311
-0.24581373973456558,0.37042521796270356,-0.691565788646775,-0.2243162040245211,-0.9426999205678741,-0.6664246355884339,-0.4738483765750788,-0.42450392679720556,-0.5439107910649774,0.1913890493786207,0.06678442790581995,0.22101586914688484,31.188547439495846,46.62145362577603
-0.507715296755905,-0.24581373973456558,-0.4827507087934668,0.2925528055133703,0.3593499373550325,0.3593499373550325,-0.22712612768571286,0.9571406669832434,-0.5439107910649774,0.4855089855560599,-0.5886991973687059,-0.08744701333524495,41.95775269110502,152.9174701633068
-0.4306854270437463,2.2961719607666695,-0.6750259803415625,-0.2243162040245211,-0.32449977794061174,-0.32449977794061174,-0.6218817259086983,0.16762947053727253,-0.5439107910649774,-0.5439107910649774,-0.5501413370584396,-0.4730256164379072,20.23653833897051,45.87251673631357
-0.5539332185832001,0.13933560882622764,-0.6088667471207123,-0.2243162040245211,-0.8373870644123449,0.3593499373550325,-0.42450392679720556,0.9571406669832434,-0.5439107910649774,0.04432908128990108,-0.5115834767481734,-0.39590989581737474,26.624887052622228,108.365280306607
-0.5924481534392795,2.681321309327463,-0.4827507087934668,-0.4827507087934668,-0.9228682788243004,-0.6664246355884339,-0.6218817259086983,-0.42450392679720556,-0.5439107910649774,-0.24979085488753813,-0.6272570576789721,-0.5115834767481734,20.704387012893076,35.36504090672766
-0.5924481534392795,-0.24581373973456558,-0.4827507087934668,-0.2243162040245211,-0.6664246355884339,1.727049367946321,-0.42450392679720556,0.16762947053727253,-0.5439107910649774,-0.5439107910649774,-0.5115834767481734,1.3777516784548716,31.041205107983803,204.78247545504078
-0.30358614201868456,-0.09175400031024827,-0.5427075138998623,-0.2243162040245211,-0.32449977794061174,0.01742507970721038,-0.6218817259086983,-0.4738483765750788,-0.5439107910649774,-0.39685082297625773,-0.1645627339557774,0.49092089131874844,33.75688513118626,68.69611710018027
-0.5924481534392795,2.681321309327463,-0.6088667471207123,-0.2243162040245211,-0.9228682788243004,0.3593499373550325,-0.6218817259086983,-0.029748328574220162,-0.5439107910649774,0.1913890493786207,-0.6272570576789721,-0.08744701333524495,17.107849459660464,90.54113555555949
0.13933560882622764,0.7555745665234967,-0.6088667471207123,-0.2243162040245211,-0.8373870644123449,-0.6664246355884339,-0.6218817259086983,-0.42450392679720556,-0.5439107910649774,-0.5439107910649774,-0.6658149179892383,-0.5115834767481734,26.22812131085122,33.91961100087247
-0.6887354905794778,-0.3613585443028035,-0.2243162040245211,0.059961751221319186,-0.4783659638821317,0.01742507970721038,-0.6218817259086983,-0.42450392679720556,-0.5439107910649774,0.1913890493786207,-0.5501413370584396,1.7633302815575338,32.30967364879754,158.07554125920484
-0.5693391925256319,-0.1687838700224069,-0.2243162040245211,0.2925528055133703,-0.32449977794061174,-0.32449977794061174,-0.6218817259086983,0.16762947053727253,-0.5439107910649774,-0.5439107910649774,-0.39590989581737474,-0.20312059426604362,33.478395857737326,75.06298622581569
0.08156320654210866,2.681321309327463,-0.4827507087934668,-0.2243162040245211,-0.6664246355884339,-0.6664246355884339,-0.523192826352952,-0.42450392679720556,-0.5439107910649774,-0.24979085488753813,-0.6272570576789721,-0.4730256164379072,20.70446983289309,32.20336405212691
-0.5924481534392795,-0.23425925927774177,-0.2243162040245211,-0.1467858525938374,-0.4783659638821317,0.3593499373550325,-0.6218817259086983,-0.029748328574220162,-0.5439107910649774,0.1913890493786207,-0.4730256164379072,1.7633302815575338,31.39756905992126,173.00557194520422
-0.6694780231514381,0.44745508767486225,-0.6088667471207123,1.3262908245891532,-0.32449977794061174,4.462448229128898,-0.523192826352952,2.536163059875185,-0.5439107910649774,1.0737488579109384,-0.5115834767481734,6.081810636307351,23.88389377117849,720.713585284121
-0.3613585443028035,-0.3613585443028035,0.059961751221319186,0.5509873102823161,-0.5809434211764783,-0.4783659638821317,-0.6218817259086983,2.881574208320297,0.1913890493786207,0.4855089855560599,1.7633302815575338,1.7633302815575338,121.17015425381948,273.9298030443112
-0.09175400031024827,0.08156320654210866,-0.6734753733129487,-0.2243162040245211,-0.6664246355884339,-0.6664246355884339,-0.6218817259086983,-0.42450392679720556,-0.5439107910649774,-0.24979085488753813,-0.5886991973687059,-0.4730256164379072,28.85244979653109,34.95666790940945
-0.5539332185832001,0.06230573911406901,-0.4827507087934668,0.2925528055133703,-0.32449977794061174,0.3593499373550325,-0.22712612768571286,0.16762947053727253,-0.5439107910649774,-0.5439107910649774,-0.6272570576789721,-0.4730256164379072,27.50389957383889,89.3783959089838
-0.5924481534392795,-0.49616081629908115,-0.2243162040245211,0.2925528055133703,0.3593499373550325,0.3593499373550325,-0.42450392679720556,-0.22712612768571286,-0.5439107910649774,-0.24979085488753813,-0.5115834767481734,-0.4730256164379072,54.01722334086613,82.60209531306903
-0.5924481534392795,-0.09175400031024827,-0.5427075138998623,0.2925528055133703,0.01742507970721038,0.3593499373550325,-0.4738483765750788,0.9571406669832434,-0.5439107910649774,0.04432908128990108,-0.3187941751968423,0.49092089131874844,34.83519855745133,172.38308189472224
-0.6848839970938698,2.2961719607666695,-0.6750259803415625,1.3262908245891532,-0.32449977794061174,1.727049367946321,-0.6218817259086983,0.9571406669832434,-0.5439107910649774,1.0737488579109384,-0.5501413370584396,-0.08744701333524495,16.465864373543518,278.904370817492
-0.3613585443028035,2.681321309327463,-0.6088667471207123,-0.4827507087934668,-0.9228682788243004,-0.6664246355884339,-0.6218817259086983,-0.22712612768571286,-0.5439107910649774,-0.5439107910649774,-0.6272570576789721,-0.6272570576789721,21.50153307494172,35.97259729461756
-0.5924481534392795,-0.5924481534392795,-0.2243162040245211,-0.2243162040245211,0.3593499373550325,0.3593499373550325,-0.42450392679720556,-0.3258150272414592,-0.24979085488753813,-0.24979085488753813,-0.4730256164379072,-0.08744701333524495,60.19436430078312,74.2321048021443
-0.5924481534392795,-0.24581373973456558,-0.2243162040245211,-0.2243162040245211,-0.32449977794061174,1.727049367946321,-0.42450392679720556,0.16762947053727253,-0.5439107910649774,-0.5439107910649774,-0.4730256164379072,0.06678442790581995,34.048540356150575,148.18743321984147
-0.5924481534392795,2.681321309327463,-0.4827507087934668,-0.2243162040245211,-0.6664246355884339,-0.6664246355884339,-0.6218817259086983,-0.42450392679720556,-0.5439107910649774,-0.24979085488753813,-0.5115834767481734,-0.4730256164379072,20.907291763851557,36.126842798725505
-0.5693391925256319,-0.24581373973456558,-0.4827507087934668,0.613011591426863,0.3593499373550325,0.7841915729824515,-0.22712612768571286,0.11828502075939937,-0.5439107910649774,1.0737488579109384,-0.5886991973687059,0.22101586914688484,41.95727069549608,183.67391993226582
-0.3806160117308432,0.48597002253094157,-0.4827507087934668,-0.2243162040245211,-0.6664246355884339,-0.6664246355884339,-0.6218817259086983,-0.42450392679720556,-0.24979085488753813,-0.24979085488753813,-0.4730256164379072,0.028226567595553725,26.671347611002354,42.397739899406275
-0.6386660752665746,0.17785054368230696,-0.6088667471207123,0.2925528055133703,-0.6664246355884339,0.3593499373550325,-0.6218817259086983,2.536163059875185,-0.5439107910649774,1.6619887302658167,-0.434467756127641,0.5294787516290147,26.557978611258633,266.46968891030605
