@relation regression/machine.cpu.arff_RQP_training_data
@attribute x0 real
@attribute x1 real
@attribute x2 real
@attribute x3 real
@attribute x4 real
@attribute x5 real
@attribute y real
@data
-0.30358614201868456,-0.6750259803415625,-0.4954622067645228,5.694207845659069,1.6619887302658167,4.231033341414572,446.92626331871423
-0.673329516637046,1.3262908245891532,1.727049367946321,0.16762947053727253,0.4855089855560599,0.5294787516290147,264.5427522373834
-0.673329516637046,1.3262908245891532,1.727049367946321,0.16762947053727253,0.4855089855560599,0.5294787516290147,264.5427522373834
-0.673329516637046,1.3262908245891532,1.727049367946321,0.16762947053727253,0.4855089855560599,0.5294787516290147,264.5427522373834
-0.673329516637046,1.3262908245891532,0.3593499373550325,0.16762947053727253,0.4855089855560599,-0.08744701333524495,179.51131561087777
-0.6848839970938698,1.3262908245891532,1.727049367946321,0.9571406669832434,0.4855089855560599,0.5294787516290147,293.5932149587791
-0.6964384775506937,3.3937668627407187,1.727049367946321,0.9571406669832434,1.6619887302658167,0.5294787516290147,415.9999243991757
-0.6964384775506937,3.3937668627407187,1.727049367946321,0.9571406669832434,1.6619887302658167,0.5294787516290147,415.9999243991757
-0.6964384775506937,3.3937668627407187,4.462448229128898,0.9571406669832434,1.6619887302658167,0.5294787516290147,532.2054310665234
-0.6964384775506937,7.528718939043851,4.462448229128898,2.536163059875185,4.014948219685331,1.7633302815575338,887.1522956578825
0.7555745665234967,-0.4827507087934668,-0.7519058500003893,-0.6218817259086983,-0.5439107910649774,-0.6272570576789721,28.66296865226166
0.7555745665234967,-0.6088667471207123,-0.7091652427944116,-0.523192826352952,-0.5439107910649774,-0.4730256164379072,28.770711091575286
-0.5539332185832001,-0.2243162040245211,-0.32449977794061174,0.98181289187218,-0.5439107910649774,-0.39590989581737474,69.70917172204663
-0.5924481534392795,0.2925528055133703,0.3593499373550325,0.98181289187218,-0.5439107910649774,-0.39590989581737474,122.80881752933408
0.5629998922431002,-0.7246454052572,-1.0028786955138909,-0.6218817259086983,-0.5439107910649774,-0.5501413370584396,32.61240127236025
-0.014724130598089635,-0.6088667471207123,0.3593499373550325,-0.6218817259086983,-0.10273088679881853,0.5294787516290147,61.170440454159184
-0.1418234156231514,-0.605765533063485,-0.8373870644123449,-0.42450392679720556,-0.10273088679881853,-0.12600487364551116,34.55428429394167
-0.23425925927774177,-0.6088667471207123,-0.5809434211764783,-0.6218817259086983,0.3384490174673403,0.5294787516290147,50.11111719222962
-0.23425925927774177,-0.4827507087934668,-0.8373870644123449,-0.6218817259086983,0.04432908128990108,-0.08744701333524495,35.12815512586809
-0.3613585443028035,0.5509873102823161,-0.5809434211764783,2.881574208320297,0.4855089855560599,1.7633302815575338,269.58135546192125
-0.23425925927774177,-0.353533456408994,-0.46981784244093616,-0.6218817259086983,0.04432908128990108,0.5294787516290147,54.245024557650716
-0.23425925927774177,0.059961751221319186,-0.4783659638821317,-0.6218817259086983,0.04432908128990108,0.06678442790581995,49.98814221498936
-0.23425925927774177,-0.1467858525938374,-0.4783659638821317,-0.6218817259086983,0.1913890493786207,1.7633302815575338,112.37440230439883
-0.3613585443028035,0.059961751221319186,-0.4783659638821317,-0.6218817259086983,0.1913890493786207,1.7633302815575338,124.4663932212313
0.44745508767486225,-0.7081055969519875,-0.4954622067645228,-0.6218817259086983,-0.5439107910649774,-0.24167845457630985,31.06644831328967
0.44745508767486225,-0.6088667471207123,-0.8373870644123449,-0.523192826352952,-0.5439107910649774,-0.5886991973687059,31.300826231594044
0.44745508767486225,-0.6750259803415625,-0.4954622067645228,-0.6218817259086983,-0.5439107910649774,-0.4730256164379072,30.69268736815863
0.44745508767486225,-0.6750259803415625,-0.7519058500003893,-0.523192826352952,-0.5439107910649774,-0.5886991973687059,31.284007574828916
0.44745508767486225,-0.6088667471207123,-0.5809434211764783,-0.523192826352952,-0.5439107910649774,-0.5115834767481734,30.12860243286935
0.44745508767486225,-0.6750259803415625,-0.5809434211764783,-0.523192826352952,-0.5439107910649774,-0.4730256164379072,30.55168284244916
-0.6887354905794778,-0.40263601231509366,-0.7843887114769325,2.610179734541995,1.0737488579109384,0.22101586914688484,164.09281689873495
-0.6887354905794778,-0.40263601231509366,-0.7843887114769325,2.610179734541995,1.0737488579109384,0.22101586914688484,164.09281689873495
-0.5924481534392795,-0.06408681106777477,-0.11250636619896202,0.11828502075939937,1.0737488579109384,0.22101586914688484,113.90674448806863
-0.5924481534392795,-0.06408681106777477,-0.11250636619896202,0.11828502075939937,1.0737488579109384,0.22101586914688484,113.90674448806863
-0.5693391925256319,0.613011591426863,0.7841915729824515,0.11828502075939937,1.0737488579109384,0.22101586914688484,183.67340412079923
-0.5385272446407684,0.613011591426863,0.7841915729824515,0.11828502075939937,1.0737488579109384,0.22101586914688484,182.4494903933455
-0.5924481534392795,-0.6119679611779397,-0.8373870644123449,-0.42450392679720556,-0.5439107910649774,-0.5501413370584396,34.35968845824177
-0.5924481534392795,-0.4827507087934668,-0.6664246355884339,-0.42450392679720556,-0.5439107910649774,-0.5115834767481734,34.71774654051398
-0.5924481534392795,-0.2243162040245211,-0.32449977794061174,-0.42450392679720556,-0.5439107910649774,-0.5115834767481734,40.40149712239168
-0.5924481534392795,-0.4827507087934668,-0.6664246355884339,-0.42450392679720556,-0.24979085488753813,-0.5115834767481734,34.94114430712104
-0.5924481534392795,-0.4827507087934668,-0.32449977794061174,-0.42450392679720556,-0.24979085488753813,-0.5115834767481734,37.04375789972521
-0.5924481534392795,-0.2243162040245211,0.3593499373550325,-0.42450392679720556,-0.24979085488753813,-0.5115834767481734,59.33387028863704
-0.5924481534392795,-0.2243162040245211,0.3593499373550325,-0.42450392679720556,-0.24979085488753813,-0.4730256164379072,60.19616390814358
-0.5924481534392795,-0.2243162040245211,0.3593499373550325,-0.42450392679720556,-0.24979085488753813,-0.4730256164379072,60.19616390814358
-0.2727741941338211,-0.4827507087934668,0.01742507970721038,-0.399831701908269,-0.24979085488753813,-0.24167845457630985,41.778477377375836
-0.2727741941338211,-0.4827507087934668,-0.32449977794061174,-0.399831701908269,-0.24979085488753813,-0.24167845457630985,35.9839954396548
2.334686895622749,-0.6088667471207123,-0.9645831114573348,-0.42450392679720556,-0.5439107910649774,-0.6658149179892383,23.681530514779855
2.334686895622749,-0.4827507087934668,-0.5809434211764783,-0.6218817259086983,-0.5439107910649774,-0.6658149179892383,22.678809232923278
0.44745508767486225,-0.6088667471207123,-0.32449977794061174,-0.523192826352952,-0.5439107910649774,-0.5115834767481734,28.897389274020608
-0.014724130598089635,-0.6088667471207123,-0.32449977794061174,-0.42450392679720556,-0.5439107910649774,-0.39590989581737474,31.445050281366477
1.9110226122058764,-0.6419463637311373,-0.32449977794061174,-0.6218817259086983,-0.5439107910649774,-0.6658149179892383,23.36619043483792
1.9110226122058764,-0.6750259803415625,-0.8373870644123449,-0.6218817259086983,-0.5439107910649774,-0.6658149179892383,25.532176022591045
-0.24581373973456558,-0.4827507087934668,0.3593499373550325,-0.22712612768571286,-0.5439107910649774,-0.5886991973687059,41.959160371738015
-0.014724130598089635,-0.4827507087934668,-0.32449977794061174,-0.6218817259086983,-0.5439107910649774,-0.6272570576789721,31.620627228085795
-0.3613585443028035,-0.4827507087934668,-0.6664246355884339,-0.22712612768571286,-0.5439107910649774,-0.6272570576789721,32.74885756077682
