@relation regression/pollution.arff_RQP_test_data
@attribute x0_lower real
@attribute x0_upper real
@attribute x1_lower real
@attribute x1_upper real
@attribute x2_lower real
@attribute x2_upper real
@attribute x3_lower real
@attribute x3_upper real
@attribute x4_lower real
@attribute x4_upper real
@attribute x5_lower real
@attribute x5_upper real
@attribute x6_lower real
@attribute x6_upper real
@attribute x7_lower real
@attribute x7_upper real
@attribute x8_lower real
@attribute x8_upper real
@attribute x9_lower real
@attribute x9_upper real
@attribute x10_lower real
@attribute x10_upper real
@attribute x11_lower real
@attribute x11_upper real
@attribute x12_lower real
@attribute x12_upper real
@attribute x13_lower real
@attribute x13_upper real
@attribute x14_lower real
@attribute x14_upper real
@attribute y_min real
@attribute y_max real
@data
-0.2390301424350246,0.6699577231629561,-0.4941919238641712,-0.295854027998952,-0.12350078341332058,1.3585086175465384,0.27657354008967144,1.1028513362081949,-1.2165677887616289,-0.396409728922325,-1.3997822047591266,1.224809429164238,-0.5125843059635726,0.13468414161797637,-0.42585169046001764,0.2662743368652775,-1.2513433694317886,0.08251857811067786,-1.460652521373172,0.5505228136180741,-0.47835108068031373,-0.11473961732534542,-0.3492019313866113,-0.3382379774969218,-0.40591520487523075,-0.3623854241915599,-0.7917065088260127,-0.33036380107073404,-0.6885767430246844,-0.500783085836134,359.18295353185397,1291.2194174241733
-0.3400287941681336,-0.13803149070191564,-0.6925298197293903,-0.19668508006634244,-0.5469320408304231,0.9350773601294358,0.3454300230995493,0.4831429891193026,-0.24729008167881494,0.7219876254039989,-1.5190818244829176,-0.32608562724502427,-0.8067972366824588,-0.3164423521509819,0.233679223353966,0.890436084954221,-0.5844123956605554,0.6024986593560461,-1.1108828978964334,-0.21459823773729106,-0.28442496689099755,0.22463108180595845,-0.2834182080484742,-0.07510308414437325,-0.34062053384972446,-0.166501411115041,-0.5371726010989624,0.22642912208218852,-0.12519577145903316,0.25039154291806764,275.62733390149236,924.0691935832741
-0.03703283896880667,0.6699577231629561,-0.4941919238641712,0.3983286075293151,-1.6055101843731796,-0.12350078341332058,1.1028513362081949,1.7225596832970873,-2.0367258486009328,-0.396409728922325,-1.3997822047591266,1.224809429164238,0.1150699462367184,0.13468414161797637,-0.3391625587809977,0.2662743368652775,-1.2513433694317886,-0.9348337547606949,-1.460652521373172,0.9221530385621077,-0.47835108068031373,-0.21170267422000372,-0.3492019313866113,0.19899576309786482,-0.3623854241915599,-0.035912069064028426,-0.33036380107073404,-0.15537173950838695,-0.6885767430246844,2.879502743557773,376.73660811549314,1601.7605616722428
-0.13803149070191564,0.5689590714298471,-0.6925298197293903,-0.6925298197293903,-0.5469320408304231,-0.5469320408304231,0.1388605740699181,0.4831429891193026,-0.09817043443530486,0.7219876254039989,-0.32608562724502427,0.6283113305452912,-0.3164423521509819,1.2134648875872256,-0.6706617983215699,0.233679223353966,-0.5844123956605554,-0.5278928216121457,-1.1108828978964334,1.2063408576369585,-1.181333243166586,-0.28442496689099755,-0.3382379774969218,-0.2834182080484742,-0.4276800952170662,-0.34062053384972446,-0.6962562934283688,-0.5371726010989624,-0.31298942864758356,0.25039154291806764,329.5302743951333,1244.9178940128604
-0.03703283896880667,0.770956374896065,-0.5933608717967808,-0.295854027998952,-0.12350078341332058,0.0882148452952307,-0.5497042560288509,1.2405643022279482,-0.396409728922325,-0.023610610813551484,0.15111285165013347,1.105509809440449,-0.4929701105823119,0.3308260954305671,-1.3822061911429655,0.26558082381184533,-0.9574415843800587,0.13903815215908746,-0.9141374846907684,0.7691288282910356,-0.5025918449039782,-0.11473961732534542,-0.36016588527630083,-0.16281471526188943,-0.40591520487523075,-0.2970907531660536,-0.6167144472636656,-0.5371726010989624,-0.31298942864758356,0.06259788572951724,320.92360386705053,1178.044110008135
-0.6430247493674605,0.3669617679636292,-0.9900366635272191,-0.09751613213373285,-0.5469320408304231,0.5116461027123332,0.1388605740699181,1.6537032002872094,-1.3656874360051388,0.7965474490257556,-1.6383814442067066,-0.08748638779744435,-0.19875717986342573,0.37005448619308584,-0.45081816038357536,0.6705924470162264,-1.0365689880478322,-0.7652750326154661,-1.6355373331115406,-0.1927376362699946,-0.5025918449039782,-0.06625808887801647,-0.36016588527630083,-0.2943821619381637,-0.4276800952170662,-0.25356097248238274,-0.6962562934283688,0.560504875973942,-0.6885767430246844,0.6259788572951684,424.4849205312487,1464.7007345575782
0.5689590714298471,0.972953678362283,0.10082176373148631,1.092511243057582,0.5116461027123332,0.9350773601294358,-1.5825515011770044,-0.8251301880683588,1.0947867435127758,1.3184662143780392,-1.6383814442067066,0.15111285165013347,-0.6694978690136447,0.7231100030557487,-0.5208629787802235,1.7788263064008172,1.4163805256531443,1.7215862255145564,-0.5206466582794368,0.9002924370948128,-0.017776560430687104,1.50939158566018,-0.21763448471033703,0.05646436253190103,-0.31885564350788903,0.33409106674717387,-0.47353912416719984,2.421784076227998,-0.500783085836134,-0.31298942864758356,409.23840299710093,1120.9727884608897
-0.2390301424350246,0.972953678362283,-0.295854027998952,1.092511243057582,0.9350773601294358,1.3585086175465384,-1.5825515011770044,0.27657354008967144,-1.2165677887616289,1.0947867435127758,0.15111285165013347,1.224809429164238,-0.6694978690136447,-0.5125843059635726,-0.5208629787802235,-0.42585169046001764,0.08251857811067786,1.7215862255145564,0.5505228136180741,0.9002924370948128,-0.11473961732534542,1.50939158566018,-0.3382379774969218,-0.21763448471033703,-0.40591520487523075,-0.31885564350788903,-0.7917065088260127,-0.47353912416719984,-0.500783085836134,-0.31298942864758356,454.67206083148926,1008.882248165843
-1.956007221897877,1.578945588760937,1.092511243057582,1.3900180868554108,-2.4523726992073844,1.146792988837987,-0.7562737050584815,0.27657354008967144,-2.5586446139532195,1.3930260379997959,-0.922583725863971,1.4634086686118157,-2.7682167748083666,1.3311500598747816,-0.38216036809379156,0.26141974549125235,0.20686164101717894,3.010232513818295,-0.651810267083214,1.1188984517677742,-0.5753141375749721,2.6971890326197427,-0.08606703803406276,2.994804004968693,0.2035017246961613,3.228821482211286,0.2900625990139511,0.5127797682751202,-0.6885767430246844,2.5039154291806724,56.87419769587311,1367.3795889082035
-0.13803149070191564,0.6699577231629561,-0.9900366635272191,-0.4941919238641712,-0.9703632982475257,-0.12350078341332058,0.1388605740699181,1.1028513362081949,-0.396409728922325,0.3491885072952254,-1.3997822047591266,-0.5646848666926021,0.13468414161797637,0.4485112677181233,0.2662743368652775,1.8766116469347518,-1.2513433694317886,-0.4261575883250085,-1.460652521373172,-0.7829738758869912,-0.47835108068031373,-0.4298695522329848,-0.3492019313866113,-0.21763448471033703,-0.3623854241915599,-0.23179608214054728,-0.33036380107073404,-0.26673032413897146,-0.6885767430246844,0.6259788572951684,628.0979779992815,1328.349473207881
