@relation autos_200_RQP_test_data
@attribute x0_lower real
@attribute x0_upper real
@attribute x1_lower real
@attribute x1_upper real
@attribute x2_lower real
@attribute x2_upper real
@attribute x3_lower real
@attribute x3_upper real
@attribute x4_lower real
@attribute x4_upper real
@attribute x5_lower real
@attribute x5_upper real
@attribute x6_lower real
@attribute x6_upper real
@attribute x7_lower real
@attribute x7_upper real
@attribute y_min real
@attribute y_max real
@data
-0.7036386749656618,0.9539128533062954,0.038389718097127996,0.038389718097127996,-0.567888247899992,-0.567888247899992,-0.8695434275600318,0.6458666616281906,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.033410604115028344,0.9216719710395018
1.2921886754026133,1.9687403195952489,0.038389718097127996,0.038389718097127996,-0.567888247899992,-0.3146281570921514,0.039702625952901666,0.34278464379054613,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.5182305830625182,1.2232635193665913
-0.060914612982658045,1.9687403195952489,1.2623442597820314,1.2623442597820314,-0.567888247899992,1.9647126601784148,0.039702625952901666,0.948948679465835,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.8948718781837924,1.4032185236919315
0.6156370312099776,1.2921886754026133,0.038389718097127996,0.038389718097127996,-0.567888247899992,-0.3146281570921514,0.34278464379054613,0.948948679465835,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.23646891909537684,1.2609882833037203
-0.39919043507897584,0.9539128533062954,-1.1855648235877756,-1.1855648235877756,-0.567888247899992,-0.3146281570921514,-1.7787894810729652,-0.2633793918847428,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.053949493555705316,1.173926422446332
-1.0757420792716115,-1.0757420792716115,1.2623442597820314,1.2623442597820314,-0.3146281570921514,1.9647126601784148,-1.7787894810729652,-1.7787894810729652,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.9483305456333133,1.0941397684418077
-0.39919043507897584,0.27736120911365975,0.038389718097127996,1.2623442597820314,-0.567888247899992,-0.567888247899992,-1.1726254453976763,-0.8695434275600318,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.7389282900000312,0.997054083132386
-0.39919043507897584,1.9687403195952489,-1.1855648235877756,1.2623442597820314,-0.3146281570921514,-0.3146281570921514,0.039702625952901666,0.948948679465835,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.8043033058578966,1.207937867659761
-0.9066041682234526,-0.060914612982658045,-1.1855648235877756,0.038389718097127996,-0.567888247899992,1.9647126601784148,-1.7787894810729652,0.6458666616281906,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01733788770659817,1.256643150704309
-0.9066041682234526,0.9539128533062954,-1.1855648235877756,1.2623442597820314,-0.567888247899992,-0.3146281570921514,-1.7787894810729652,-1.1726254453976763,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0017995875021471416,1.1470820546043345
