@relation autos_200_RQP_training_data
@attribute x0 real
@attribute x1 real
@attribute x2 real
@attribute x3 real
@attribute x4 real
@attribute x5 real
@attribute x6 real
@attribute x7 real
@attribute y real
@data
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,-1.7787894810729652,1.0,0.0,0.0,0.0,0.7573780700837169
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,-1.7787894810729652,0.0,1.0,0.0,0.0,0.5338912492872081
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,-1.7787894810729652,0.0,0.0,1.0,0.0,0.6861554931700606
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,-1.7787894810729652,0.0,0.0,0.0,1.0,0.7389907653760663
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,-1.1726254453976763,1.0,0.0,0.0,0.0,0.7467463199203683
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,-1.1726254453976763,0.0,1.0,0.0,0.0,0.48835244783192333
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,-1.1726254453976763,0.0,0.0,1.0,0.0,0.7187511950654202
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,-1.1726254453976763,0.0,0.0,0.0,1.0,0.7550225782011002
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,1.5551127151411241,0.0,1.0,0.0,0.0,0.4034278138217995
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,1.5551127151411241,0.0,0.0,1.0,0.0,0.6207343619530685
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,1.5551127151411241,0.0,0.0,0.0,1.0,0.7591711792431477
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,-0.8695434275600318,1.0,0.0,0.0,0.0,0.7421717889320307
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,-0.8695434275600318,0.0,1.0,0.0,0.0,0.4622047710193752
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,-0.8695434275600318,0.0,0.0,1.0,0.0,0.7348402139859429
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,-0.8695434275600318,0.0,0.0,0.0,1.0,0.7675057202470079
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,-0.5664614097223872,1.0,0.0,0.0,0.0,0.7187869681690533
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,-0.5664614097223872,0.0,1.0,0.0,0.0,0.44073772051598703
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,-0.5664614097223872,0.0,0.0,1.0,0.0,0.7327465559856798
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,-0.5664614097223872,0.0,0.0,0.0,1.0,0.7800399316606597
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,-0.2633793918847428,1.0,0.0,0.0,0.0,0.6892996096754609
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,-0.2633793918847428,0.0,1.0,0.0,0.0,0.4192706700125989
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,-0.2633793918847428,0.0,0.0,1.0,0.0,0.7313592209868092
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,-0.2633793918847428,0.0,0.0,0.0,1.0,0.7925741430743114
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,0.039702625952901666,1.0,0.0,0.0,0.0,0.6695244800824265
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,0.039702625952901666,0.0,1.0,0.0,0.0,0.40884642738394017
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,0.039702625952901666,0.0,0.0,1.0,0.0,0.7299718859879385
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,0.039702625952901666,0.0,0.0,0.0,1.0,0.8051083544879627
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,0.34278464379054613,1.0,0.0,0.0,0.0,0.6525136646218177
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,0.34278464379054613,0.0,1.0,0.0,0.0,0.4155241467585119
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,0.34278464379054613,0.0,0.0,1.0,0.0,0.705562281701491
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,0.34278464379054613,0.0,0.0,0.0,1.0,0.8088970594268279
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,0.6458666616281906,1.0,0.0,0.0,0.0,0.6591048097213548
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,0.6458666616281906,0.0,1.0,0.0,0.0,0.43013323996265873
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,0.6458666616281906,0.0,0.0,1.0,0.0,0.6700669461242761
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,0.6458666616281906,0.0,0.0,0.0,1.0,0.802817800159163
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,0.948948679465835,1.0,0.0,0.0,0.0,0.665467378237981
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,0.948948679465835,0.0,1.0,0.0,0.0,0.41338781346124553
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,0.948948679465835,0.0,0.0,1.0,0.0,0.6424817134377623
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,0.948948679465835,0.0,0.0,0.0,1.0,0.7855105416550541
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,1.2520306973034796,1.0,0.0,0.0,0.0,0.6952528814918941
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,1.2520306973034796,0.0,1.0,0.0,0.0,0.40307418559226516
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,1.2520306973034796,0.0,0.0,1.0,0.0,0.6316080376954156
-1.0757420792716115,-1.1855648235877756,-0.567888247899992,1.2520306973034796,0.0,0.0,0.0,1.0,0.7746996902892542
-1.0757420792716115,-1.1855648235877756,-0.3146281570921514,-1.7787894810729652,1.0,0.0,0.0,0.0,1.0398787135623215
-1.0757420792716115,-1.1855648235877756,-0.3146281570921514,-1.7787894810729652,0.0,0.0,1.0,0.0,0.9051677503227122
-1.0757420792716115,-1.1855648235877756,-0.3146281570921514,-1.7787894810729652,0.0,0.0,0.0,1.0,0.9337170976210232
-1.0757420792716115,-1.1855648235877756,-0.3146281570921514,-1.1726254453976763,1.0,0.0,0.0,0.0,1.0714405978949852
-1.0757420792716115,-1.1855648235877756,-0.3146281570921514,-1.1726254453976763,0.0,0.0,0.0,1.0,0.956229435059776
-1.0757420792716115,-1.1855648235877756,-0.3146281570921514,1.5551127151411241,0.0,1.0,0.0,0.0,1.0682209095773392
-1.0757420792716115,-1.1855648235877756,-0.3146281570921514,1.5551127151411241,0.0,0.0,0.0,1.0,1.0199965854945279
-1.0757420792716115,-1.1855648235877756,-0.3146281570921514,-0.8695434275600318,1.0,0.0,0.0,0.0,1.0807749104790045
-1.0757420792716115,-1.1855648235877756,-0.3146281570921514,-0.8695434275600318,0.0,1.0,0.0,0.0,1.0092208885815146
-1.0757420792716115,-1.1855648235877756,-0.3146281570921514,-0.8695434275600318,0.0,0.0,1.0,0.0,0.9510935256451034
-1.0757420792716115,-1.1855648235877756,-0.3146281570921514,-0.8695434275600318,0.0,0.0,0.0,1.0,0.9669457323197281
-1.0757420792716115,-1.1855648235877756,-0.3146281570921514,-0.5664614097223872,1.0,0.0,0.0,0.0,1.082737190654908
-1.0757420792716115,-1.1855648235877756,-0.3146281570921514,-0.5664614097223872,0.0,1.0,0.0,0.0,1.0264714878468653
-1.0757420792716115,-1.1855648235877756,-0.3146281570921514,-0.5664614097223872,0.0,0.0,0.0,1.0,0.9777884163184367
-1.0757420792716115,-1.1855648235877756,-0.3146281570921514,-0.2633793918847428,0.0,0.0,1.0,0.0,0.9702814462400642
-1.0757420792716115,-1.1855648235877756,-0.3146281570921514,0.34278464379054613,0.0,0.0,1.0,0.0,0.9724614787849772
-1.0757420792716115,-1.1855648235877756,-0.3146281570921514,0.34278464379054613,0.0,0.0,0.0,1.0,1.0088014342915013
-1.0757420792716115,-1.1855648235877756,-0.3146281570921514,0.6458666616281906,0.0,1.0,0.0,0.0,1.0851602141817613
-1.0757420792716115,-1.1855648235877756,-0.3146281570921514,0.6458666616281906,0.0,0.0,0.0,1.0,1.014360887121916
-1.0757420792716115,-1.1855648235877756,-0.3146281570921514,0.948948679465835,0.0,1.0,0.0,0.0,1.103458694029075
-1.0757420792716115,-1.1855648235877756,-0.3146281570921514,0.948948679465835,0.0,0.0,0.0,1.0,1.019920339952331
-1.0757420792716115,-1.1855648235877756,-0.3146281570921514,1.2520306973034796,0.0,1.0,0.0,0.0,1.0881257187931683
-1.0757420792716115,-1.1855648235877756,-0.3146281570921514,1.2520306973034796,0.0,0.0,1.0,0.0,0.9678320322956351
-1.0757420792716115,-1.1855648235877756,1.9647126601784148,-1.7787894810729652,0.0,1.0,0.0,0.0,0.9774785696193287
-1.0757420792716115,-1.1855648235877756,1.9647126601784148,-1.1726254453976763,0.0,1.0,0.0,0.0,0.9730696603730138
-1.0757420792716115,-1.1855648235877756,1.9647126601784148,-1.1726254453976763,0.0,0.0,0.0,1.0,1.0002479406925842
-1.0757420792716115,-1.1855648235877756,1.9647126601784148,1.5551127151411241,1.0,0.0,0.0,0.0,0.9628910050774526
-1.0757420792716115,-1.1855648235877756,1.9647126601784148,1.5551127151411241,0.0,1.0,0.0,0.0,0.967590190901755
-1.0757420792716115,-1.1855648235877756,1.9647126601784148,1.5551127151411241,0.0,0.0,0.0,1.0,1.0156064129927236
-1.0757420792716115,-1.1855648235877756,1.9647126601784148,-0.8695434275600318,1.0,0.0,0.0,0.0,0.964264150394704
-1.0757420792716115,-1.1855648235877756,1.9647126601784148,-0.8695434275600318,0.0,1.0,0.0,0.0,0.9701989704882232
-1.0757420792716115,-1.1855648235877756,1.9647126601784148,-0.8695434275600318,0.0,0.0,0.0,1.0,0.9973772508077932
-1.0757420792716115,-1.1855648235877756,1.9647126601784148,-0.5664614097223872,0.0,1.0,0.0,0.0,0.9687916930543503
-1.0757420792716115,-1.1855648235877756,1.9647126601784148,-0.5664614097223872,0.0,0.0,1.0,0.0,0.966927094846461
-1.0757420792716115,-1.1855648235877756,1.9647126601784148,-0.5664614097223872,0.0,0.0,0.0,1.0,0.9945065609230024
-1.0757420792716115,-1.1855648235877756,1.9647126601784148,-0.2633793918847428,1.0,0.0,0.0,0.0,0.9639208640653911
-1.0757420792716115,-1.1855648235877756,1.9647126601784148,-0.2633793918847428,0.0,0.0,1.0,0.0,0.9877613089539912
-1.0757420792716115,-1.1855648235877756,1.9647126601784148,-0.2633793918847428,0.0,0.0,0.0,1.0,1.0034577920061596
-1.0757420792716115,-1.1855648235877756,1.9647126601784148,0.039702625952901666,0.0,0.0,0.0,1.0,1.0076452933758047
-1.0757420792716115,-1.1855648235877756,1.9647126601784148,0.34278464379054613,1.0,0.0,0.0,0.0,0.9635775777360782
-1.0757420792716115,-1.1855648235877756,1.9647126601784148,0.34278464379054613,0.0,0.0,1.0,0.0,0.9919755885892232
-1.0757420792716115,-1.1855648235877756,1.9647126601784148,0.34278464379054613,0.0,0.0,0.0,1.0,1.0118327947454486
-1.0757420792716115,-1.1855648235877756,1.9647126601784148,0.6458666616281906,0.0,1.0,0.0,0.0,0.9681051203957243
-1.0757420792716115,-1.1855648235877756,1.9647126601784148,0.6458666616281906,0.0,0.0,0.0,1.0,1.0160202961150933
-1.0757420792716115,-1.1855648235877756,1.9647126601784148,0.948948679465835,0.0,0.0,0.0,1.0,1.0215892719235546
-1.0757420792716115,-1.1855648235877756,1.9647126601784148,1.2520306973034796,1.0,0.0,0.0,0.0,0.9630626482421085
